label,theorem,seed,path,cell,solved,requests,failed,hashes,legacy,corrected,input,cached,written,output,no_cache_fixed_trace,write_premium
previous_ace_selected,mathd_numbertheory_64,1,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_selected__proof__mathd_numbertheory_64__seed1,validation__ace_selected__proof__mathd_numbertheory_64__seed1,True,7,False,"{'cache.yaml': '43ddcb8b40af5b0cc02f4dabdae57f12752c7d4cd213eab6ef36d1b5aa897763', 'result.yaml': 'b08088f6157e601d11cc16088cfd1e87e4abfaaed5e87f235fc6a6b42341edff'}",0.006108239999999999,0.00653359,96900,88372,8507,2196,0.0220152,0.00042535
previous_ace_historical,mathd_numbertheory_64,1,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_historical__proof__mathd_numbertheory_64__seed1,validation__ace_historical__proof__mathd_numbertheory_64__seed1,True,17,False,"{'cache.yaml': '64698af62a8bca3145f9b5f46697f7d1b422ad853e41258d4de12c791592b59f', 'result.yaml': '93655662607e1d55e98d1ce99e82bd4b0f15f96bdd3bc5d1664bfa2eb8c60742'}",0.0096802,0.010393099999999999,180449,166140,14258,2913,0.0395854,0.0007129
previous_ace_historical,imo_1969_p2,1,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_historical__proof__imo_1969_p2__seed1,validation__ace_historical__proof__imo_1969_p2__seed1,False,22,False,"{'cache.yaml': 'd439adbf882b5385533cb9482a5f6047eca46ecaeff198e2bda3cd1ff074df25', 'result.yaml': '56ebe291113eaa03fdf95466a3c1d41a3ed28a60781cc60210c56120406b0e88'}",0.06007928,0.06905533,367141,187554,179521,17009,0.09383899999999999,0.00897605
previous_nonace_ordinary,imo_1969_p2,1,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_ordinary__proof__imo_1969_p2__seed1,validation__nonace_ordinary__proof__imo_1969_p2__seed1,False,17,False,"{'cache.yaml': 'ba9fc25b24069797a9b2984ab83e4fb69f66d5d59cd81f36a2f84a59320d304a', 'result.yaml': '04981863d9d2be8f0871f49acc3a6489f1414ccd0f61802f8ef5c270312a5ebf'}",0.04131548,0.048051079999999996,240067,105304,134712,10214,0.060270199999999996,0.0067356
previous_nonace_matched,imo_1969_p2,1,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_matched__proof__imo_1969_p2__seed1,validation__nonace_matched__proof__imo_1969_p2__seed1,False,25,False,"{'cache.yaml': '0a3b5e6e74c2d340edcf34b64c2e4f0fef49f149f96c8f3a0eee894daffbe6db', 'result.yaml': '6933b41e403b8d30f5d5ae7afb6108fefc3881b2f84e823698bed9f1b9767d9d'}",0.061792019999999996,0.06971661999999999,399978,241411,158492,21042,0.10524599999999999,0.0079246
previous_ace_selected,imo_1969_p2,1,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_selected__proof__imo_1969_p2__seed1,validation__ace_selected__proof__imo_1969_p2__seed1,False,26,False,"{'cache.yaml': '98fdd54381386307eb33c1aad1ba014a38a9faf4b3b757fe0ed1ed96401116e6', 'result.yaml': '6820e0a5d1e7dd074604ee14fe2ad7f4593a5f0c53fc586a205cd72d4ab59265'}",0.06103538,0.07011853,536980,355239,181663,14652,0.12497839999999999,0.00908315
previous_ace_selected,amc12b_2020_p5,1,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_selected__proof__amc12b_2020_p5__seed1,validation__ace_selected__proof__amc12b_2020_p5__seed1,True,1,False,"{'cache.yaml': '410a9c89fbe39e52200792b59046eafb0d166f1559b632ad5e5caa74373fe899', 'result.yaml': '6610a74735a2b16ac9e5718d4aa964d30388bc05e90dbd064a8ae659df63d632'}",0.00037949999999999995,0.00037949999999999995,11928,11925,0,117,0.002526,0.0
previous_ace_historical,amc12b_2020_p5,1,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_historical__proof__amc12b_2020_p5__seed1,validation__ace_historical__proof__amc12b_2020_p5__seed1,True,1,False,"{'cache.yaml': '5e2a1658737afda3743b36ce2ae2b5a1b883de1f1ed458cf4e457e6e3d2b8a79', 'result.yaml': '76fbb8eeaabca85a528ff4f33b534f3ff1ab41db7ef52186a838d6336021e60a'}",0.00030592,0.00030592,6209,6206,0,151,0.001423,0.0
previous_nonace_ordinary,amc12b_2020_p5,1,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_ordinary__proof__amc12b_2020_p5__seed1,validation__nonace_ordinary__proof__amc12b_2020_p5__seed1,True,2,False,"{'cache.yaml': '3d9716bf4d01e582d7c743803587d810970273617cee08c8d018e50e355f5e37', 'result.yaml': 'b77a42bbc5f4f182227d126fec2589b948dd71dbea84ca9d3baae271f88d4a39'}",0.00032024,0.00032929,8209,8022,181,102,0.0017642,9.05e-06
previous_nonace_matched,amc12b_2020_p5,1,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_matched__proof__amc12b_2020_p5__seed1,validation__nonace_matched__proof__amc12b_2020_p5__seed1,True,1,False,"{'cache.yaml': 'd21778b440b4cac56ae64a31caf5f04793f5b67dcc221b782eab9025da9f3a9f', 'result.yaml': '6212df411cbd6b4ea5648f8e776d158ccce9984ed11aa4cff45010ee79e17d2e'}",0.00017442,0.00017442,4014,4011,0,78,0.0008964,0.0
previous_nonace_matched,aime_1991_p6,1,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_matched__proof__aime_1991_p6__seed1,validation__nonace_matched__proof__aime_1991_p6__seed1,False,31,False,"{'cache.yaml': '7f32510fc1bb46f5db9e0aabec720cac0f727c76557936e3afcbb22f6ec60e60', 'result.yaml': 'f2762b4bda3f5c22df30b79e7a29206c53f2597c00d91c626e3d453b06492c96'}",0.06533478,0.07300998,531366,377769,153504,22550,0.13333319999999999,0.0076752
previous_ace_selected,aime_1991_p6,1,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_selected__proof__aime_1991_p6__seed1,validation__ace_selected__proof__aime_1991_p6__seed1,False,18,False,"{'cache.yaml': 'd0b263d099873a3134ddb2894ef30d7ffff1c3c966b5ef148f3b892b845315c0', 'result.yaml': '346c6a3b6dd072d70948bc304762f0cb4275e1d10711c73c8cb0806798e999b1'}",0.05861536,0.06681891,474203,310078,164071,16324,0.11442939999999999,0.00820355
previous_ace_historical,aime_1991_p6,1,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_historical__proof__aime_1991_p6__seed1,validation__ace_historical__proof__aime_1991_p6__seed1,False,16,False,"{'cache.yaml': '7604785a8699c5c21597a643138c882203a043d716a58c5a0a653f9764d76997', 'result.yaml': 'c8fd93dbf2738f85c6bf54805bb698c40036f495055fb8ec6a6434523d4b93d9'}",0.06304812,0.07036537,280329,133936,146345,25909,0.0871566,0.007317249999999999
previous_nonace_ordinary,aime_1991_p6,1,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_ordinary__proof__aime_1991_p6__seed1,validation__nonace_ordinary__proof__aime_1991_p6__seed1,False,18,False,"{'cache.yaml': '8c6780156403e0e7673d235ee8ba2f4699d3f92974af1c0091695725f7c26602', 'result.yaml': '4219f54b8cf063b03e68e32c3cbdd576acae307c9f6ad7cdac3e531f1928f4b1'}",0.05360688,0.05425218,184764,171804,12906,39649,0.0845316,0.0006453
previous_nonace_ordinary,amc12_2001_p21,1,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_ordinary__proof__amc12_2001_p21__seed1,validation__nonace_ordinary__proof__amc12_2001_p21__seed1,False,22,False,"{'cache.yaml': 'e0e10c88769ba0d793b5727ea54a5fae28559df9c4786f927b1bb73cea372f2b', 'result.yaml': '542da3e3aa557732ce6ec126820100e8c9a178b921b0d970935c4c6832f10cfe'}",0.04323046,0.04970011,236192,106733,129393,12670,0.0624424,0.0064696499999999995
previous_nonace_matched,amc12_2001_p21,1,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_matched__proof__amc12_2001_p21__seed1,validation__nonace_matched__proof__amc12_2001_p21__seed1,False,21,False,"{'cache.yaml': 'a1aa8308558d597a41ae48c990da120b03e045df6553844dc602448c113284e4', 'result.yaml': 'a14be72b20d68de1fe214c1290885ed0f2fdb69a36274cb077bd16f2e0dceb15'}",0.033643719999999995,0.03749252,174815,97776,76976,13567,0.051243399999999995,0.0038488
previous_ace_selected,amc12_2001_p21,1,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_selected__proof__amc12_2001_p21__seed1,validation__ace_selected__proof__amc12_2001_p21__seed1,False,6,False,"{'cache.yaml': '95db288ac2f817064001e6662918c5dfda0c7e681c6f8295d57cef74a1433e05', 'result.yaml': 'c157cadef0cd2e4b8a1f8a2ffc6cbe533d677202488a6b4e02851a56d4610d19'}",0.016572319999999998,0.017159869999999997,82075,70306,11751,10677,0.029227399999999997,0.0005875499999999999
previous_ace_historical,amc12_2001_p21,1,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_historical__proof__amc12_2001_p21__seed1,validation__ace_historical__proof__amc12_2001_p21__seed1,False,21,False,"{'cache.yaml': 'b30264ca58eaa63a7a6da88fb3804190142d7fd4a676e2562274f01d1500ab29', 'result.yaml': 'e6de9cb4e0c1feb0e0386fb89b7d98af86f9cd9b7d02efb99d4b30b40bf00a0d'}",0.04477544,0.05061204,257317,140522,116732,15505,0.0700694,0.0058366
previous_ace_historical,mathd_numbertheory_284,1,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_historical__proof__mathd_numbertheory_284__seed1,validation__ace_historical__proof__mathd_numbertheory_284__seed1,True,1,False,"{'cache.yaml': '0edd4bade8fc25b317678001c4d3005f8a814fca34f119614e2450b3ba7fc6dd', 'result.yaml': 'e87139bb373d97f0b2dfe470a9356e78e76e93b95c06b0d38e2f4d2bde6581db'}",0.00030493999999999996,0.00030493999999999996,5980,5977,0,154,0.0013808,0.0
previous_nonace_ordinary,mathd_numbertheory_284,1,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_ordinary__proof__mathd_numbertheory_284__seed1,validation__nonace_ordinary__proof__mathd_numbertheory_284__seed1,True,1,False,"{'cache.yaml': 'e2ea17d160da3c2cf511d2e87e89d6cdc38d00e0374a8f75075aa0ed2cd90c5c', 'result.yaml': '7fb7d41dd9f7d6c8913e84a8928dbd7d65faa2f4ca7c11fd1f55760223f9f357'}",0.00016384,0.00016384,3785,3782,0,73,0.0008445999999999999,0.0
previous_nonace_matched,mathd_numbertheory_284,1,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_matched__proof__mathd_numbertheory_284__seed1,validation__nonace_matched__proof__mathd_numbertheory_284__seed1,True,1,False,"{'cache.yaml': '60c9a6a15b8b95f7683f7cddcab1ce3835b8de97252c22ac14ec65c217f0542b', 'result.yaml': '1df83a2eb8db93a852994dac70b0c6619379e0ae1bacf30be1a870af0c06c8d2'}",0.00035823999999999996,0.00035823999999999996,3785,3782,0,235,0.001039,0.0
previous_ace_selected,mathd_numbertheory_284,1,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_selected__proof__mathd_numbertheory_284__seed1,validation__ace_selected__proof__mathd_numbertheory_284__seed1,True,1,False,"{'cache.yaml': '263c5f022abc38ee6412fb3c81b6af8c04910c34d3bf6c5ddd5bf78129430f95', 'result.yaml': 'b3d2f06e8c23f51fb346f7e0cad8a8ba9895d3ef93ea5abef78155063d2bfbbb'}",0.00047811999999999996,0.00047811999999999996,11699,11696,0,203,0.0025834,0.0
previous_ace_selected,mathd_numbertheory_461,1,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_selected__proof__mathd_numbertheory_461__seed1,validation__ace_selected__proof__mathd_numbertheory_461__seed1,True,1,False,"{'cache.yaml': '90a9d4f9f06751bfce8a37dc0d0b29fd0c4e3e61d8e8580dc535c7aedf0bd29a', 'result.yaml': 'ed0cc6f6a0007ed63b5bcd03eb4e5103844296d487d331c90ba1394e60485bfb'}",0.00044485999999999994,0.00044485999999999994,11716,11713,0,175,0.0025532,0.0
previous_ace_historical,mathd_numbertheory_461,1,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_historical__proof__mathd_numbertheory_461__seed1,validation__ace_historical__proof__mathd_numbertheory_461__seed1,True,1,False,"{'cache.yaml': 'e8579070e7bcd2fd74675d876dbe1e16878b2135b9631452744733fe11d24dab', 'result.yaml': 'e6b95a0b39465fb6a00bb5a19bb24f6f504e06627b5fd51fac7e67acd33e2869'}",0.00037728,0.00037728,5997,5994,0,214,0.0014562,0.0
previous_nonace_ordinary,mathd_numbertheory_461,1,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_ordinary__proof__mathd_numbertheory_461__seed1,validation__nonace_ordinary__proof__mathd_numbertheory_461__seed1,True,1,False,"{'cache.yaml': '8417f82d183faa4e2aaf10e0eb10898a7d78fc66196274385db01d42a2a49672', 'result.yaml': 'd85f9dd3abdd5868f396c3fbb568f27ec09aaf100647a287d41b63ad36ae3e30'}",0.00030097999999999995,0.00030097999999999995,3802,3799,0,187,0.0009847999999999999,0.0
previous_nonace_matched,mathd_numbertheory_461,1,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_matched__proof__mathd_numbertheory_461__seed1,validation__nonace_matched__proof__mathd_numbertheory_461__seed1,True,1,False,"{'cache.yaml': 'e2c58b9637a4032e7aeefda3f58d0a1d645f3b53bee8edc3a0ecf894ed3c1a3a', 'result.yaml': '2bea38fb507e4e4966d0dbd055dc6751bd4259acc71a9859f63d9251fe3b38a3'}",0.00018578,0.00018578,3802,3799,0,91,0.0008695999999999999,0.0
previous_nonace_matched,mathd_numbertheory_37,1,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_matched__proof__mathd_numbertheory_37__seed1,validation__nonace_matched__proof__mathd_numbertheory_37__seed1,False,23,False,"{'cache.yaml': '962f4cb983c14f22bd5e04e2a02a0168108d6887e1e596c4c1c59ebc438748b8', 'result.yaml': '948496cee30fe8de9c13ddcac566a867411acaa8c8dc86c357428feb75674292'}",0.02105832,0.02380877,205254,150176,55009,5866,0.04809,0.0027504499999999998
previous_ace_selected,mathd_numbertheory_37,1,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_selected__proof__mathd_numbertheory_37__seed1,validation__ace_selected__proof__mathd_numbertheory_37__seed1,False,22,False,"{'cache.yaml': '4576ee4bb91be4836a2f9809a470b5b4f78c2c7243f19c3f5ed42e9a70e2c9a9', 'result.yaml': 'a36bb6f6445b39ada93ea31d79d63ae9b53ac3fd05fd27acddd2ecac14ccd76b'}",0.03375664,0.038615039999999996,396866,299632,97168,6931,0.0876904,0.0048584
previous_ace_historical,mathd_numbertheory_37,1,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_historical__proof__mathd_numbertheory_37__seed1,validation__ace_historical__proof__mathd_numbertheory_37__seed1,False,19,False,"{'cache.yaml': 'd68314017da5b76c44328759a376d67987c817e6a20f6716d230dca04a8cddf4', 'result.yaml': '100e2c206dd590e8644434ec0576c94612c7c1053a28b948a5caac309a7ba842'}",0.02155256,0.02370556,239815,196698,43060,7496,0.0569582,0.002153
previous_nonace_ordinary,mathd_numbertheory_37,1,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_ordinary__proof__mathd_numbertheory_37__seed1,validation__nonace_ordinary__proof__mathd_numbertheory_37__seed1,False,22,False,"{'cache.yaml': '44305e73857502144ce353df0cc67b517f6ee2b53dd88b25656d97337f0dcd19', 'result.yaml': 'e05a1b1425b142bd172404c2c6287fc40ecc9a8fa41f6c2990fa260cc32a9e36'}",0.02150278,0.024447729999999997,185114,126149,58899,5989,0.044209599999999995,0.00294495
previous_nonace_ordinary,aime_1984_p7,1,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_ordinary__proof__aime_1984_p7__seed1,validation__nonace_ordinary__proof__aime_1984_p7__seed1,True,10,False,"{'cache.yaml': '0bb7fac33a6b1cfbcf7eda7a13ecec1539988f49b3b006fd3c5fae34f6a2573e', 'result.yaml': 'abe3134fa994bff1f204c27f0be6500d6c59de81e2e0ff9fa4a9d76ad51f8d80'}",0.03067922,0.03418437,107224,37091,70103,13259,0.037355599999999996,0.00350515
previous_nonace_matched,aime_1984_p7,1,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_matched__proof__aime_1984_p7__seed1,validation__nonace_matched__proof__aime_1984_p7__seed1,True,13,False,"{'cache.yaml': '964b2532f83594c5e7429363dd6d8a5876a2418800f8166f56f791c913686d6f', 'result.yaml': '186b88fd05f31126ae602aa59c56f7ec9ae8df67c4a19ca860bb1d2d8d7bc55d'}",0.044308259999999995,0.05056681,171423,46213,125171,15285,0.052626599999999996,0.00625855
previous_ace_selected,aime_1984_p7,1,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_selected__proof__aime_1984_p7__seed1,validation__ace_selected__proof__aime_1984_p7__seed1,True,13,False,"{'cache.yaml': 'a588ccd59bceb652a883274cb0f4c8ed15e9f2a650889bef0e76808a6ec4525e', 'result.yaml': 'b64a61ac3d34c776bad2f65f5d9a364b801173272b867a6c5aeffbb9d6f56c48'}",0.03997438,0.04445453,247481,157839,89603,15741,0.0683854,0.00448015
previous_ace_historical,aime_1984_p7,1,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_historical__proof__aime_1984_p7__seed1,validation__ace_historical__proof__aime_1984_p7__seed1,False,26,False,"{'cache.yaml': 'ce8732f84c680db371835c311a6b96c2ea752a8d3f66052636b97a17d6e222a3', 'result.yaml': '9644eb0e1a9a7298155072e30816353f4cfca4230a5f62e3c864bd4d282b304f'}",0.06213949999999999,0.06699275,401548,304405,97065,30519,0.11693239999999999,0.00485325
previous_ace_historical,mathd_algebra_421,1,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_historical__proof__mathd_algebra_421__seed1,validation__ace_historical__proof__mathd_algebra_421__seed1,True,4,False,"{'cache.yaml': 'bd4c340c8cda7eea25d86136669976e221772a856f14f26aaff9b2e7807b52f8', 'result.yaml': '606b778a58134e6ed29396ef43b7703753b42ef504f3cac8e385a26193d01dc3'}",0.0032724,0.0035607499999999997,35589,29810,5767,1267,0.008638199999999999,0.00028835
previous_nonace_ordinary,mathd_algebra_421,1,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_ordinary__proof__mathd_algebra_421__seed1,validation__nonace_ordinary__proof__mathd_algebra_421__seed1,True,8,False,"{'cache.yaml': '65420ee2cd0ed13c0707b8df8a9bffdb5a000762f3121432f1a7326020712a44', 'result.yaml': '6ae399f6828bbec717abd0c25685d608714c19aad36a1fb9a54c13aab2f70d31'}",0.00849658,0.00944328,59147,40189,18934,3251,0.0157306,0.0009467
previous_nonace_matched,mathd_algebra_421,1,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_matched__proof__mathd_algebra_421__seed1,validation__nonace_matched__proof__mathd_algebra_421__seed1,True,3,False,"{'cache.yaml': 'bd427ddfcf7c13cbbeb0e4bb94993be7a13e55c9b9fcd3a26f8e0740213a0cbe', 'result.yaml': '84ac34356d744e14ccb63d09d6d7e0a477d892ec058ca9794ae7ced42947747b'}",0.00108812,0.00111972,13177,12536,632,591,0.0033445999999999997,3.1599999999999996e-05
previous_ace_selected,mathd_algebra_421,1,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_selected__proof__mathd_algebra_421__seed1,validation__ace_selected__proof__mathd_algebra_421__seed1,True,4,False,"{'cache.yaml': '4ca41babce25e1793db0eb059263d4264585bca3156af4f11b5a836895bcd809', 'result.yaml': 'edaee4762f2e3e3788945f9812688c3911a27bbd47cc7aedc095d6d5062f332b'}",0.0026184999999999997,0.00274875,50312,47695,2605,951,0.0112036,0.00013025
previous_ace_selected,amc12b_2003_p6,1,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_selected__proof__amc12b_2003_p6__seed1,validation__ace_selected__proof__amc12b_2003_p6__seed1,True,23,False,"{'cache.yaml': 'be920440d404cf563aa7c17e2b553456433713f4b8a43ab018a9533b51f27b39', 'result.yaml': '47f622bd80a0532b309d852bbf5768a60694a1616b4c336bda65b76c0e1d6a62'}",0.05102798,0.05804708,481000,340549,140382,13439,0.11232679999999999,0.0070190999999999995
previous_ace_historical,amc12b_2003_p6,1,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_historical__proof__amc12b_2003_p6__seed1,validation__ace_historical__proof__amc12b_2003_p6__seed1,True,15,False,"{'cache.yaml': '8200c9ee52b42c068fe79af9644d695814346b34ed908a761beb7c36a6a33a03', 'result.yaml': '5861455e6c98b91003ccac2fba5d684a16ba2224e705d5c37be19c4dfd48d66e'}",0.02782828,0.03128883,169130,99874,69211,9983,0.045805599999999995,0.0034605499999999997
previous_nonace_ordinary,amc12b_2003_p6,1,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_ordinary__proof__amc12b_2003_p6__seed1,validation__nonace_ordinary__proof__amc12b_2003_p6__seed1,True,20,False,"{'cache.yaml': 'f68d7232c79e1ab0635601dea12b84402e1ab6edf9abc576c6f9ae040f2fba07', 'result.yaml': '3feae7f5247bfc3713f6c6aab889ebb6f980e7982d9c86b80c7d3c0eb46cc514'}",0.037277779999999996,0.04250018,241237,136729,104448,11368,0.061889,0.0052223999999999994
previous_nonace_matched,amc12b_2003_p6,1,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_matched__proof__amc12b_2003_p6__seed1,validation__nonace_matched__proof__amc12b_2003_p6__seed1,True,11,False,"{'cache.yaml': '457b1a2b698446bc068d11cb85062e02d63037faacde48a1d269b946ff4dc914', 'result.yaml': '6a55230b5fc25991e9848fcce66d036e0b3ffa74072279b1ec6cf7eadf805caa'}",0.0164727,0.01808525,94299,62015,32251,7313,0.027635399999999997,0.00161255
previous_nonace_matched,mathd_algebra_234,1,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_matched__proof__mathd_algebra_234__seed1,validation__nonace_matched__proof__mathd_algebra_234__seed1,True,2,False,"{'cache.yaml': 'a7a92103dd5e2755a44fa78f599469c1aa98cd8dd6933d957c6c8eb68038c7de', 'result.yaml': 'ca8e9f4602e9f403fa9fe380f5f02df64c49e8b04ecb89d88e29ac8277a8dd21'}",0.00045191999999999997,0.00046217,7737,7526,205,216,0.0018066,1.025e-05
previous_ace_selected,mathd_algebra_234,1,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_selected__proof__mathd_algebra_234__seed1,validation__ace_selected__proof__mathd_algebra_234__seed1,True,1,False,"{'cache.yaml': '55bdbb5db3db890b66b673ef195bcaa38f37cd2a785b879a3d25b6d1736f138f', 'result.yaml': '329cc40790275dd6633c247ada1df7272eb61318c77a3c6116b4c7522cc2ed25'}",0.00043094,0.00043094,11680,11677,0,164,0.0025328,0.0
previous_ace_historical,mathd_algebra_234,1,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_historical__proof__mathd_algebra_234__seed1,validation__ace_historical__proof__mathd_algebra_234__seed1,True,1,False,"{'cache.yaml': '98a0e6cae5a45bf4d5de62cb585abc24ab70029db4dbbec2fd8f30eaebcaade9', 'result.yaml': 'badb6b3e07d3f91ba79e9d3899672096d3809c9ae596ee86be5f1469300512d1'}",0.00034056,0.00034056,5961,5958,0,184,0.001413,0.0
previous_nonace_ordinary,mathd_algebra_234,1,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_ordinary__proof__mathd_algebra_234__seed1,validation__nonace_ordinary__proof__mathd_algebra_234__seed1,True,1,False,"{'cache.yaml': '6d32ed283bb5aa47ada3599c473c9cd544fab6c559d1c6218116797555fae132', 'result.yaml': 'ca0fe486194ca21fa7d4c269ef9ab733f22466fdae93977a716e698f6b516daf'}",0.00045626,0.00045626,3766,3763,0,317,0.0011336,0.0
previous_nonace_ordinary,imo_1981_p6,1,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_ordinary__proof__imo_1981_p6__seed1,validation__nonace_ordinary__proof__imo_1981_p6__seed1,True,9,False,"{'cache.yaml': 'fc8a1a310a696a14815b871cfcebf22cf53cc2a046b92ccb1b6f73baa3f8872d', 'result.yaml': 'a3bc3fe78adaffc0dd7807747a1aac97376e2c37172e735b05e882c63565993d'}",0.0110793,0.012187149999999999,56949,34765,22157,4956,0.017336999999999998,0.0011078499999999999
previous_nonace_matched,imo_1981_p6,1,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_matched__proof__imo_1981_p6__seed1,validation__nonace_matched__proof__imo_1981_p6__seed1,True,6,False,"{'cache.yaml': '564fbf421590e49f5c3c2448a51f0dfe95127caa28e1ee70b19ed9f65870fed8', 'result.yaml': 'a41edae78f90800f8dda2c59a1f48614b34343e9163e59d5def79ca0a99a842d'}",0.00670368,0.007271629999999999,36351,24974,11359,3274,0.011198999999999999,0.00056795
previous_ace_selected,imo_1981_p6,1,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_selected__proof__imo_1981_p6__seed1,validation__ace_selected__proof__imo_1981_p6__seed1,True,4,False,"{'cache.yaml': 'b9fb7edf79474d8d2ec6ab57f423751d386a6b6c91e2bb6b42f8f4252b2d44e2', 'result.yaml': 'b4bdff7f4ff1ff27020b15fc4863aa82b1ef6b6d0ba8d85abb19459d5ef04c47'}",0.0053025,0.0055972999999999995,53973,48065,5896,2633,0.0139542,0.00029479999999999996
previous_ace_historical,imo_1981_p6,1,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_historical__proof__imo_1981_p6__seed1,validation__ace_historical__proof__imo_1981_p6__seed1,True,1,False,"{'cache.yaml': '3c71f382801bc061e70db63bbd3272c9898d52f5423ebe0e6fd58f6ba82dca22', 'result.yaml': 'cc185400128867491280478dd10b4fa516e5fb437ac6af985a2a7f9189d38ff4'}",0.00204334,0.00204334,6260,6257,0,1598,0.0031696,0.0
previous_ace_historical,imo_1964_p2,1,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_historical__proof__imo_1964_p2__seed1,validation__ace_historical__proof__imo_1964_p2__seed1,True,18,False,"{'cache.yaml': '2271f662c870b45e0b5b4702a625da0fdc2ab0173896cff68513557f028f2d52', 'result.yaml': '335e936c28c68109a3ebc73679522b8d1cf0530bae73ef430cf94795c0fb6cb1'}",0.054969519999999994,0.06264957,271241,117586,153601,18239,0.076135,0.00768005
previous_nonace_ordinary,imo_1964_p2,1,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_ordinary__proof__imo_1964_p2__seed1,validation__nonace_ordinary__proof__imo_1964_p2__seed1,True,7,False,"{'cache.yaml': '3a7803483915ac977b0e004736451a79eabff47130c06a71fd5e63d2f0275a76', 'result.yaml': 'f104964c09cd17cbc0e32b3a4c363b574d34d889e8528b8f33cb75a86783712f'}",0.01654528,0.01813103,51380,19644,31715,8171,0.0200812,0.00158575
previous_nonace_matched,imo_1964_p2,1,experiments/output/ace_thesis_20260918/validation/configs/validation__nonace_matched__proof__imo_1964_p2__seed1,validation__nonace_matched__proof__imo_1964_p2__seed1,True,5,False,"{'cache.yaml': '07e3e089a405e938149a0ef18ea12574d2a990c7ca77aa00fa53e4fdcfb1a2ec', 'result.yaml': 'eb2fb3d2b2bbaca29321cc7b90aaba62d146f3221de790c0aa5e40174eb6aa39'}",0.00784094,0.00832054,29884,20277,9592,4595,0.011490799999999999,0.00047959999999999995
previous_ace_selected,imo_1964_p2,1,experiments/output/ace_thesis_20260918/validation/configs/validation__ace_selected__proof__imo_1964_p2__seed1,validation__ace_selected__proof__imo_1964_p2__seed1,True,5,False,"{'cache.yaml': 'e96fc2fbb03a77f43f1cec3cec9efd31d1affd1af7701178cdfb3cb883be961a', 'result.yaml': '4a6a5600f0df0af27c57493f59845d29156f29caa5c23d3d61571ab5a0c743db'}",0.0118788,0.012790649999999999,72132,53880,18237,5959,0.021577199999999998,0.0009118499999999999
