receipt,cell,model,created_utc,input,cached,output,reasoning,provider_status,input_bound,charged,repriced,uncached_cost
9dc91014e529499f97d29e253e86bae6,validation__agentic_coverage__proof__aime_1991_p6__seed1,gpt-5.6-luna,2026-09-17T11:23:25.219038+00:00,10688,2607,489,376,completed,70195,0.00225514,0.00225514,0.0027244
62082cb428e84b7699340c9b58e06ca2,validation__agentic_coverage__proof__amc12a_2008_p4__seed1,gpt-5.6-luna,2026-09-17T11:23:25.244667+00:00,8337,2607,468,315,completed,64351,0.0017597399999999999,0.0017597399999999999,0.002229
73b32c0298e74e169a9fe11750e44d63,validation__agentic_coverage__proof__amc12b_2003_p6__seed1,gpt-5.6-luna,2026-09-17T11:23:25.681123+00:00,5085,2607,647,378,completed,52452,0.0013241400000000001,0.0013241400000000001,0.0017934
7619c15884314002b04a8932a19d59a4,validation__agentic_coverage__proof__imo_1969_p2__seed1,gpt-5.6-luna,2026-09-17T11:23:26.204126+00:00,14026,12862,1612,1552,completed,81520,0.00242444,0.00242444,0.0047396
a5bfd0f760494d5091196ac5807914ba,validation__agentic_coverage__proof__mathd_numbertheory_33__seed1,gpt-5.6-luna,2026-09-17T11:23:26.518499+00:00,7698,7446,814,622,completed,65568,0.00117612,0.00117612,0.0025164
5b8981b1ee754f1abdb0c6bc24fbd39c,validation__agentic_coverage__proof__aime_1991_p6__seed0,gpt-5.6-luna,2026-09-17T11:23:27.344193+00:00,15499,14501,1349,77,completed,107610,0.0021084199999999997,0.0021084199999999997,0.0047186
8a64828b10e24d42a23aa6f57f36d62f,validation__agentic_coverage__proof__amc12b_2003_p6__seed0,gpt-5.6-luna,2026-09-17T11:23:27.565458+00:00,12175,11872,480,133,completed,80449,0.00087404,0.00087404,0.0030110000000000002
4201f3369d354ba2a3c174e44ac85f53,validation__agentic_coverage__proof__imo_1964_p2__seed1,gpt-5.6-luna,2026-09-17T11:23:27.706711+00:00,10868,2607,415,384,completed,70113,0.0022023399999999997,0.0022023399999999997,0.0026715999999999997
0cfc5f32bbc34ed5941ca6a73dcc2135,validation__agentic_coverage__proof__amc12a_2019_p21__seed0,gpt-5.6-luna,2026-09-17T11:23:27.898561+00:00,4404,4401,45,22,completed,48890,0.00014261999999999999,0.00014261999999999999,0.0009348
a288728449114550a9a068c629ba54fe,validation__agentic_coverage__proof__imo_1964_p2__seed0,gpt-5.6-luna,2026-09-17T11:23:28.572558+00:00,7318,2607,499,176,completed,62790,0.0015931399999999998,0.0015931399999999998,0.0020624
0f98f246737a495bbc31209637455ff9,validation__agentic_coverage__proof__amc12_2001_p21__seed0,gpt-5.6-luna,2026-09-17T11:23:28.596139+00:00,5408,4658,189,112,completed,55565,0.00046995999999999995,0.00046995999999999995,0.0013084
f92ebee8f4744a29a14643352a512386,validation__agentic_coverage__proof__induction_prod1p1onk3le3m1onn__seed1,gpt-5.6-luna,2026-09-17T11:23:29.216890+00:00,8567,2607,152,128,completed,62542,0.00142654,0.00142654,0.0018958
8da70c003b86427999d4e7307cd5802c,validation__agentic_coverage__proof__mathd_algebra_327__seed1,gpt-5.6-luna,2026-09-17T11:23:29.405429+00:00,3769,3766,157,74,completed,47531,0.00026432,0.00026432,0.0009422
227aab8e47924e239daa951fc46acdb5,validation__agentic_coverage__proof__amc12a_2019_p21__seed0,gpt-5.6-luna,2026-09-17T11:23:29.789613+00:00,5939,4401,58,36,completed,56332,0.00046522,0.00046522,0.0012573999999999999
ebbf91e5c6dd4a8abc2d5684bd94f8cd,validation__agentic_coverage__proof__mathd_numbertheory_64__seed1,gpt-5.6-luna,2026-09-17T11:23:30.057093+00:00,6427,2607,548,516,completed,55540,0.0014737399999999999,0.0014737399999999999,0.0019429999999999998
c2791b6fc3df4dd0a1212faf45df73a9,validation__agentic_coverage__proof__mathd_numbertheory_37__seed0,gpt-5.6-luna,2026-09-17T11:23:31.397408+00:00,8612,5702,162,63,completed,72048,0.0008904399999999999,0.0008904399999999999,0.0019168
f609a1c37cbb4e74b43dd198e6f3da74,validation__agentic_coverage__proof__imo_1984_p6__seed0,gpt-5.6-luna,2026-09-17T11:23:32.009947+00:00,7486,2607,881,779,completed,58349,0.00208514,0.00208514,0.0025544
802a13500c6a4da893c168d71520d449,validation__agentic_coverage__proof__amc12_2001_p21__seed0,gpt-5.6-luna,2026-09-17T11:23:32.106882+00:00,6037,5405,855,779,completed,59199,0.0012605,0.0012605,0.0022334
96a209f26a774d73b62f74852db4a4e9,validation__agentic_coverage__proof__amc12a_2008_p4__seed1,gpt-5.6-luna,2026-09-17T11:23:32.328651+00:00,8887,2607,399,241,completed,66480,0.0017869399999999999,0.0017869399999999999,0.0022562
a75b32d414664961b923c03072fc6152,validation__agentic_coverage__proof__induction_prod1p1onk3le3m1onn__seed1,gpt-5.6-luna,2026-09-17T11:23:32.349008+00:00,8860,8564,436,195,completed,65249,0.00075368,0.00075368,0.0022952
205dcb3ce54e434aa26dcd80ecb16ecb,validation__agentic_coverage__proof__mathd_algebra_327__seed1,gpt-5.6-luna,2026-09-17T11:23:32.682506+00:00,4107,3766,105,18,completed,50337,0.00026952,0.00026952,0.0009474
d838a37c7c924b179a57d16913191194,validation__agentic_coverage__proof__amc12a_2020_p21__seed0,gpt-5.6-luna,2026-09-17T11:23:33.183430+00:00,9811,8405,611,574,completed,83657,0.0011825,0.0011825,0.0026953999999999997
35f666a312ed483ba31160032824ca60,validation__agentic_coverage__proof__aime_1991_p6__seed1,gpt-5.6-luna,2026-09-17T11:23:33.459398+00:00,17829,10685,156,125,completed,86501,0.0018297,0.0018297,0.0037530000000000003
1f7ca31223ea4d59b455259249153d8b,validation__agentic_coverage__proof__amc12b_2003_p6__seed1,gpt-5.6-luna,2026-09-17T11:23:33.583591+00:00,7701,2607,1023,650,completed,60055,0.00229854,0.00229854,0.0027678
a5a057aa391b4a3593ecb9e45362332c,validation__agentic_coverage__proof__aime_1991_p9__seed0,gpt-5.6-luna,2026-09-17T11:23:33.611751+00:00,9316,2607,683,318,completed,69930,0.00221354,0.00221354,0.0026828
2e3bb2d2909e44dea4e2e3df10df3060,validation__agentic_coverage__proof__algebra_others_exirrpowirrrat__seed0,gpt-5.6-luna,2026-09-17T11:23:33.654673+00:00,12066,11370,802,438,completed,104069,0.0013289999999999999,0.0013289999999999999,0.0033756
ee904e65d7264efe9bfbc6f8246cf723,validation__agentic_coverage__proof__imo_1964_p2__seed1,gpt-5.6-luna,2026-09-17T11:23:33.808666+00:00,11319,10865,732,198,completed,74142,0.0011865,0.0011865,0.0031422
8e6c47f828bb44f493c547560b92fd52,validation__agentic_coverage__proof__amc12_2000_p12__seed0,gpt-5.6-luna,2026-09-17T11:23:34.693276+00:00,3974,3971,239,215,completed,47984,0.00036681999999999996,0.00036681999999999996,0.0010815999999999998
7ac2166dd1d54fd9b777c8f478c0459f,validation__agentic_coverage__proof__mathd_numbertheory_37__seed0,gpt-5.6-luna,2026-09-17T11:23:34.955257+00:00,10287,8609,566,488,completed,78693,0.0011869799999999998,0.0011869799999999998,0.0027366
b22a510b4ad948ec8b4873ba8be3fc16,validation__agentic_coverage__proof__mathd_algebra_327__seed1,gpt-5.6-luna,2026-09-17T11:23:35.079078+00:00,8765,4104,190,107,completed,62562,0.00124228,0.00124228,0.001981
9f98d70cde5c4807887ce836e5c03fa3,validation__agentic_coverage__proof__imo_1964_p2__seed0,gpt-5.6-luna,2026-09-17T11:23:35.335678+00:00,7939,2607,463,379,completed,65006,0.0016741399999999997,0.0016741399999999997,0.0021433999999999997
027f1eedbaaa43659fc25aaab9575bf0,validation__agentic_coverage__proof__aime_1991_p6__seed1,gpt-5.6-luna,2026-09-17T11:23:36.610340+00:00,19605,17826,450,418,completed,91620,0.00125232,0.00125232,0.004461
996593557c434aa7a84be07fc46571ca,validation__agentic_coverage__proof__amc12_2000_p12__seed1,gpt-5.6-luna,2026-09-17T11:23:36.718807+00:00,6655,2607,187,172,completed,60080,0.00108614,0.00108614,0.0015554
9e1bd1a92d67430688cfa24bed9fe43c,validation__agentic_coverage__proof__induction_prod1p1onk3le3m1onn__seed1,gpt-5.6-luna,2026-09-17T11:23:38.092419+00:00,7046,2607,200,115,completed,59665,0.00117994,0.00117994,0.0016492
80779d80cda64228805620146075e191,validation__agentic_coverage__proof__mathd_algebra_327__seed1,gpt-5.6-luna,2026-09-17T11:23:38.666305+00:00,9050,2607,169,100,completed,61034,0.00154354,0.00154354,0.0020128
7e44f6ff37a841519ecd0ec806a2b633,validation__agentic_coverage__proof__mathd_numbertheory_64__seed1,gpt-5.6-luna,2026-09-17T11:23:39.209633+00:00,7050,6424,1273,1190,completed,60555,0.0017812799999999999,0.0017812799999999999,0.0029376
f87246223e4a46c9b1f918ef0886943e,validation__agentic_coverage__proof__amc12_2000_p12__seed0,gpt-5.6-luna,2026-09-17T11:23:40.371712+00:00,4323,3971,67,43,completed,51441,0.00023022,0.00023022,0.000945
751c26cc2692462f9d8161d6554b959f,validation__agentic_coverage__proof__mathd_numbertheory_530__seed0,gpt-5.6-luna,2026-09-17T11:23:40.637426+00:00,4107,2607,87,62,completed,48525,0.00045653999999999996,0.00045653999999999996,0.0009258000000000001
eae8503d704f4b28a942a9fb60ce3269,validation__agentic_coverage__proof__imo_1964_p2__seed1,gpt-5.6-luna,2026-09-17T11:23:40.870806+00:00,12898,9318,725,698,completed,78134,0.00177236,0.00177236,0.0034496
76173352068d4a95bff4f0c816439e44,validation__agentic_coverage__proof__amc12_2000_p12__seed1,gpt-5.6-luna,2026-09-17T11:23:41.069890+00:00,6401,2607,1090,862,completed,59890,0.0021189399999999997,0.0021189399999999997,0.0025881999999999997
eb065707ba654502a783a5ce38134538,validation__agentic_coverage__proof__amc12a_2020_p21__seed1,gpt-5.6-luna,2026-09-17T11:23:41.437766+00:00,9552,2607,1033,935,completed,69126,0.00268074,0.00268074,0.00315
ce7281b31de44d3b8c9e84be7f257341,validation__agentic_coverage__proof__aime_1991_p9__seed0,gpt-5.6-luna,2026-09-17T11:23:41.607013+00:00,9920,2607,900,581,completed,72545,0.00259474,0.00259474,0.003064
412e85f6684c4443bd2e723ad7723b00,validation__agentic_coverage__proof__imo_1964_p2__seed0,gpt-5.6-luna,2026-09-17T11:23:41.773848+00:00,8566,7936,413,71,completed,69381,0.00078032,0.00078032,0.0022088
636074b023b1470481e80342b1715521,validation__agentic_coverage__proof__induction_prod1p1onk3le3m1onn__seed1,gpt-5.6-luna,2026-09-17T11:23:41.795218+00:00,7401,7043,396,282,completed,62874,0.00068766,0.00068766,0.0019554
0281a9e5ee0f46a792635c30ce9880ab,validation__agentic_coverage__proof__amc12a_2020_p21__seed0,gpt-5.6-luna,2026-09-17T11:23:41.874291+00:00,10550,9808,530,516,completed,90672,0.00098056,0.00098056,0.0027459999999999997
8b0ffd769c134bc989b07be1ef5d3114,validation__agentic_coverage__proof__amc12_2000_p12__seed0,gpt-5.6-luna,2026-09-17T11:23:42.996920+00:00,4500,4320,31,10,completed,53510,0.00015959999999999998,0.00015959999999999998,0.0009372
3832e289c1214c1498d259171c2a82a6,validation__agentic_coverage__proof__mathd_numbertheory_530__seed0,gpt-5.6-luna,2026-09-17T11:23:43.073149+00:00,5383,4104,164,39,completed,54641,0.0005346799999999999,0.0005346799999999999,0.0012734
79eb4c007cb848d1ab62cb1171d23caf,validation__agentic_coverage__proof__amc12b_2003_p6__seed1,gpt-5.6-luna,2026-09-17T11:23:43.330578+00:00,8756,2607,781,406,completed,63915,0.0022191399999999997,0.0022191399999999997,0.0026883999999999996
c66346419fbe4dce9be192383efdef31,validation__agentic_coverage__proof__aime_1991_p6__seed1,gpt-5.6-luna,2026-09-17T11:23:43.372165+00:00,21675,19602,5328,3054,completed,98428,0.007200239999999999,0.007200239999999999,0.010728599999999998
21093ce892cf474aa15aff4f4644f555,validation__agentic_coverage__proof__amc12a_2008_p4__seed1,gpt-5.6-luna,2026-09-17T11:23:43.859297+00:00,9468,2607,556,393,completed,68671,0.00209154,0.00209154,0.0025608
4728ac3fa0454ec6855053be74d2d97f,validation__agentic_coverage__proof__mathd_numbertheory_530__seed1,gpt-5.6-luna,2026-09-17T11:23:43.987393+00:00,4107,4104,150,63,completed,48525,0.00026268,0.00026268,0.0010014
38fb48e151f448ffb3bc680e7e275457,validation__agentic_coverage__proof__algebra_others_exirrpowirrrat__seed0,gpt-5.6-luna,2026-09-17T11:23:44.577485+00:00,10040,2607,977,516,completed,72814,0.00271114,0.00271114,0.0031804
4fb91eaff266463ebee403c6898f6ce4,validation__agentic_coverage__proof__amc12a_2019_p21__seed0,gpt-5.6-luna,2026-09-17T11:23:46.334165+00:00,6140,2607,253,225,completed,55908,0.00106234,0.00106234,0.0015316
50d1c79a862c4e58a6fdae79c7066fe0,validation__agentic_coverage__proof__mathd_numbertheory_530__seed0,gpt-5.6-luna,2026-09-17T11:23:46.665011+00:00,5798,5380,161,29,completed,57806,0.00038439999999999997,0.00038439999999999997,0.0013528
3aba74d776d444289f075166e4f3e05d,validation__agentic_coverage__proof__aime_1991_p6__seed0,gpt-5.6-luna,2026-09-17T11:23:46.917967+00:00,18067,2607,8192,1681,incomplete,90237,0.01297454,0.01297454,0.013443799999999999
39a36acb55c94a69a2a234ea4db65824,validation__agentic_coverage__proof__imo_1969_p2__seed1,gpt-5.6-luna,2026-09-17T11:23:47.565289+00:00,16009,14023,343,283,completed,96575,0.00108926,0.00108926,0.0036133999999999997
5682f83eadb84a1e9a0d2b9badd06a5f,validation__agentic_coverage__proof__mathd_numbertheory_530__seed1,gpt-5.6-luna,2026-09-17T11:23:47.681699+00:00,6353,4104,343,200,completed,57304,0.00094348,0.00094348,0.0016822
fc4a07b96980445e8b36ed39c401c048,validation__agentic_coverage__proof__imo_1964_p2__seed0,gpt-5.6-luna,2026-09-17T11:23:47.716259+00:00,9729,2607,488,463,completed,70523,0.0020621399999999996,0.0020621399999999996,0.0025313999999999996
8890a53c850b4a579e2f9bdbf0a03ac2,validation__agentic_coverage__proof__induction_prod1p1onk3le3m1onn__seed1,gpt-5.6-luna,2026-09-17T11:23:48.424488+00:00,8993,7398,724,301,completed,69587,0.00133576,0.00133576,0.0026674
120b89f33135457da744ae69d962fd6f,validation__agentic_coverage__proof__imo_1984_p6__seed1,gpt-5.6-luna,2026-09-17T11:23:48.700010+00:00,7307,2607,1108,1002,completed,59211,0.00232174,0.00232174,0.002791
09218f2ba9834a309436f59147e239fe,validation__agentic_coverage__proof__mathd_numbertheory_530__seed0,gpt-5.6-luna,2026-09-17T11:23:49.641709+00:00,7144,5795,481,361,completed,62891,0.0009628999999999999,0.0009628999999999999,0.002006
31da0677270947e19886f5d8de7f1823,validation__agentic_coverage__proof__amc12a_2020_p21__seed0,gpt-5.6-luna,2026-09-17T11:23:50.606555+00:00,7859,2607,933,797,completed,65798,0.00222214,0.00222214,0.0026914
dd73e9f33b894f54b2470a0ead9e90a7,validation__agentic_coverage__proof__imo_1964_p2__seed1,gpt-5.6-luna,2026-09-17T11:23:51.019152+00:00,14047,12895,231,205,completed,86285,0.0007654999999999999,0.0007654999999999999,0.0030865999999999997
7d97c7c575f9453384cf2aa808b60ee5,validation__agentic_coverage__proof__amc12b_2003_p6__seed1,gpt-5.6-luna,2026-09-17T11:23:51.742188+00:00,7886,2607,41,13,completed,62317,0.0011571399999999999,0.0011571399999999999,0.0016263999999999999
523228edc8544defa7bfc0860870b6aa,validation__agentic_coverage__proof__imo_1969_p2__seed1,gpt-5.6-luna,2026-09-17T11:23:52.503943+00:00,16723,16006,197,137,completed,100993,0.00069992,0.00069992,0.0035809999999999995
9d94a9d231884717bd1d05777dbae6bd,validation__agentic_coverage__proof__imo_1984_p6__seed0,gpt-5.6-luna,2026-09-17T11:23:52.621365+00:00,10211,2607,701,516,completed,66458,0.00241414,0.00241414,0.0028834
dce1fbedde7c4074a078c733456aab29,validation__agentic_coverage__proof__mathd_numbertheory_530__seed1,gpt-5.6-luna,2026-09-17T11:23:52.817915+00:00,7229,6350,186,98,completed,61864,0.000526,0.000526,0.001669
097a980918114096b50a19be456e2cc7,validation__agentic_coverage__proof__amc12_2000_p12__seed0,gpt-5.6-luna,2026-09-17T11:23:53.042796+00:00,4489,2607,75,62,completed,50173,0.00051854,0.00051854,0.0009877999999999998
d31223905fdf4cc58c117f7d4722b521,validation__agentic_coverage__proof__aime_1991_p9__seed0,gpt-5.6-luna,2026-09-17T11:23:53.069986+00:00,11086,9313,446,91,completed,78837,0.00107606,0.00107606,0.0027524
ba901e90849c447d937275693393a2bf,validation__agentic_coverage__proof__mathd_numbertheory_37__seed0,gpt-5.6-luna,2026-09-17T11:23:53.242686+00:00,10340,2607,275,183,completed,72315,0.00192874,0.00192874,0.002398
e91174db99b8491897852ed7e30a8e73,validation__agentic_coverage__proof__amc12b_2003_p6__seed1,gpt-5.6-luna,2026-09-17T11:23:53.453661+00:00,8378,7883,504,148,completed,64789,0.00086146,0.00086146,0.0022804
030a78a17d1f4922a61b90eccb02a4ed,validation__agentic_coverage__proof__mathd_numbertheory_64__seed1,gpt-5.6-luna,2026-09-17T11:23:53.711934+00:00,9817,7047,1444,933,completed,75992,0.00242774,0.00242774,0.0036962
ecd9450ceecc4835981d5cc6f8a753df,validation__agentic_coverage__proof__amc12a_2020_p21__seed1,gpt-5.6-luna,2026-09-17T11:23:54.152928+00:00,10780,9549,131,78,completed,78522,0.0005943799999999999,0.0005943799999999999,0.0023132
29f56891296844709a1a0137b15e09a0,validation__agentic_coverage__proof__amc12_2000_p12__seed1,gpt-5.6-luna,2026-09-17T11:23:54.171865+00:00,11442,7852,852,355,completed,89120,0.0018974399999999998,0.0018974399999999998,0.0033108
7f8db63c729340048b61cd95e95fcbbf,validation__agentic_coverage__proof__mathd_numbertheory_37__seed1,gpt-5.6-luna,2026-09-17T11:23:54.809737+00:00,8059,2607,353,315,completed,62921,0.0015661400000000002,0.0015661400000000002,0.0020353999999999997
13aecb2f2e2c48df83817b124b87e24b,validation__agentic_coverage__proof__amc12a_2008_p4__seed1,gpt-5.6-luna,2026-09-17T11:23:55.124174+00:00,11518,2607,329,162,completed,72931,0.0022291399999999997,0.0022291399999999997,0.0026983999999999997
9ada77df23f04faf89f9111957656b1a,validation__agentic_coverage__proof__imo_1964_p2__seed1,gpt-5.6-luna,2026-09-17T11:23:55.193295+00:00,14721,14044,472,47,completed,89935,0.00098268,0.00098268,0.0035105999999999996
bbad04729cdb41dc8a350b619021a802,validation__agentic_coverage__proof__amc12_2000_p12__seed0,gpt-5.6-luna,2026-09-17T11:23:55.384116+00:00,4773,4486,318,273,completed,52792,0.00052872,0.00052872,0.0013362
ed498aa754fc477fb14c64fffaed0342,validation__agentic_coverage__proof__imo_1964_p2__seed0,gpt-5.6-luna,2026-09-17T11:23:55.403525+00:00,10848,9726,827,394,completed,76260,0.00141132,0.00141132,0.003162
8dbbcfef757540a895370a497d3ef453,validation__agentic_coverage__proof__mathd_numbertheory_530__seed0,gpt-5.6-luna,2026-09-17T11:23:56.001491+00:00,7874,7141,76,44,completed,67695,0.00038061999999999997,0.00038061999999999997,0.001666
8ad8cb01be4e4f6b8f5d574fe1935566,validation__agentic_coverage__proof__induction_prod1p1onk3le3m1onn__seed1,gpt-5.6-luna,2026-09-17T11:23:56.060021+00:00,11983,2607,161,124,completed,74181,0.0021205399999999998,0.0021205399999999998,0.0025898
30cd71ce3dbb4817b023414ad0d5100b,validation__agentic_coverage__proof__mathd_numbertheory_530__seed1,gpt-5.6-luna,2026-09-17T11:23:56.395784+00:00,9104,7226,374,235,completed,68555,0.00096892,0.00096892,0.0022696
c18be8d6222b4171bb04f7f80fd89a60,validation__agentic_coverage__proof__algebra_others_exirrpowirrrat__seed0,gpt-5.6-luna,2026-09-17T11:23:56.736127+00:00,12862,2607,910,415,completed,81431,0.00319514,0.00319514,0.0036644
254f330901ba4f648cbe14c983500f41,validation__agentic_coverage__proof__imo_1969_p2__seed1,gpt-5.6-luna,2026-09-17T11:23:56.913443+00:00,17291,16720,156,96,completed,104605,0.0006358,0.0006358,0.0036454
44d810fd596642c0b2537f84c09eb1be,validation__agentic_coverage__proof__amc12a_2020_p21__seed1,gpt-5.6-luna,2026-09-17T11:23:57.747344+00:00,11119,10777,284,197,completed,81506,0.0006247399999999999,0.0006247399999999999,0.0025645999999999998
0445d61c725e4e71a5de98e62a8bf55c,validation__agentic_coverage__proof__aime_1991_p9__seed0,gpt-5.6-luna,2026-09-17T11:23:58.019284+00:00,11667,2607,428,91,completed,79038,0.00237774,0.00237774,0.0028469999999999997
7355871fbf9046799dc103a9bccc9035,validation__agentic_coverage__proof__mathd_numbertheory_530__seed0,gpt-5.6-luna,2026-09-17T11:23:58.437553+00:00,10845,7871,234,204,completed,76262,0.00103302,0.00103302,0.0024498
3f40160ad6704af5b8c840c92c794d84,validation__agentic_coverage__proof__amc12b_2003_p6__seed1,gpt-5.6-luna,2026-09-17T11:23:58.614470+00:00,9572,2607,873,516,completed,66924,0.00249274,0.00249274,0.002962
8e9fe30fcbbc45cbaaa96303dc108b6b,validation__agentic_coverage__proof__induction_prod1p1onk3le3m1onn__seed1,gpt-5.6-luna,2026-09-17T11:24:00.098834+00:00,12194,11980,81,0,completed,76676,0.00037959999999999996,0.00037959999999999996,0.002536
ba2f33a116ca43cc8716960c0dbb6244,validation__agentic_coverage__proof__imo_1969_p2__seed1,gpt-5.6-luna,2026-09-17T11:24:00.220154+00:00,17818,17288,58,0,completed,107940,0.00052136,0.00052136,0.0036331999999999996
8fcb1af84f89451c91479241caa76ade,validation__agentic_coverage__proof__imo_1964_p2__seed1,gpt-5.6-luna,2026-09-17T11:24:00.753286+00:00,14789,2607,2086,1543,completed,81659,0.00499174,0.00499174,0.005461
1b406bf867b24e0a947f70be11df8c7f,validation__agentic_coverage__proof__amc12_2000_p12__seed0,gpt-5.6-luna,2026-09-17T11:24:01.044842+00:00,7136,2607,2007,1633,completed,57953,0.00336634,0.00336634,0.0038355999999999998
fdc5474a2f7c4781aad57b44588df04f,validation__agentic_coverage__proof__amc12_2001_p21__seed1,gpt-5.6-luna,2026-09-17T11:24:01.561529+00:00,5019,2607,909,843,completed,52024,0.0016253399999999999,0.0016253399999999999,0.0020946
197af7205618461ab8fb8dacaad96b02,validation__agentic_coverage__proof__mathd_numbertheory_530__seed1,gpt-5.6-luna,2026-09-17T11:24:01.676043+00:00,10046,9101,141,14,completed,73523,0.00054022,0.00054022,0.0021784
4f0f79646f87441f98700afe936a6158,validation__agentic_coverage__proof__imo_1969_p2__seed1,gpt-5.6-luna,2026-09-17T11:24:02.007942+00:00,18247,17815,82,68,completed,109311,0.0005411,0.0005411,0.0037477999999999995
82e781b1e2de49409813d6257708efb3,validation__agentic_coverage__proof__amc12a_2020_p21__seed1,gpt-5.6-luna,2026-09-17T11:24:02.481579+00:00,11633,11116,83,45,completed,85448,0.00042532,0.00042532,0.0024262
fac11bf08e22456d8ab4626b7b552cd1,validation__agentic_coverage__proof__aime_1991_p9__seed0,gpt-5.6-luna,2026-09-17T11:24:02.550469+00:00,12533,2607,733,362,completed,82023,0.00291694,0.00291694,0.0033862
9c86890f5b76473a85f02dc0c111a76b,validation__agentic_coverage__proof__mathd_numbertheory_530__seed0,gpt-5.6-luna,2026-09-17T11:24:02.593660+00:00,11344,10842,66,33,completed,79447,0.00039643999999999997,0.00039643999999999997,0.0023480000000000003
95c5d53125d642b7ba3bc24c2385629e,validation__agentic_coverage__proof__induction_prod1p1onk3le3m1onn__seed1,gpt-5.6-luna,2026-09-17T11:24:02.637648+00:00,13066,12191,1114,508,completed,78957,0.0017556199999999998,0.0017556199999999998,0.00395
4b16974b9d5a47d19e8e351f01bba307,validation__agentic_coverage__proof__imo_1984_p6__seed0,gpt-5.6-luna,2026-09-17T11:24:02.778949+00:00,8640,2607,225,61,completed,63429,0.00152874,0.00152874,0.0019979999999999998
b5c89cf7f0054b068aec58ac9ba0669e,validation__agentic_coverage__proof__mathd_algebra_282__seed0,gpt-5.6-luna,2026-09-17T11:24:03.384425+00:00,4186,4183,41,16,completed,48709,0.00013345999999999999,0.00013345999999999999,0.0008864
848c20b82e4e47dbb622c60609d8506b,validation__agentic_coverage__proof__amc12a_2020_p21__seed0,gpt-5.6-luna,2026-09-17T11:24:03.417857+00:00,9106,7856,448,316,completed,75336,0.00094472,0.00094472,0.0023588
0cb4661be7434c1eba1c01be3508a387,validation__agentic_coverage__proof__imo_1969_p2__seed1,gpt-5.6-luna,2026-09-17T11:24:04.299775+00:00,16048,2607,495,415,completed,88533,0.00333434,0.00333434,0.0038036
0164530302eb4670bd76423d19fcc546,validation__agentic_coverage__proof__mathd_numbertheory_530__seed1,gpt-5.6-luna,2026-09-17T11:24:04.653821+00:00,10758,10043,122,95,completed,77083,0.00049026,0.00049026,0.002298
4456b4c650e74a2f936ce9cc03dc7078,validation__agentic_coverage__proof__mathd_numbertheory_530__seed0,gpt-5.6-luna,2026-09-17T11:24:04.703766+00:00,11646,11341,48,16,completed,81773,0.00034542,0.00034542,0.0023868
7d96718145e648b0b92d95c4479edd6f,validation__agentic_coverage__proof__imo_1964_p2__seed0,gpt-5.6-luna,2026-09-17T11:24:04.961856+00:00,12801,10845,504,73,completed,83942,0.0012128999999999998,0.0012128999999999998,0.003165
7e686457c94445548378b76622a5d9fb,validation__agentic_coverage__proof__mathd_algebra_282__seed0,gpt-5.6-luna,2026-09-17T11:24:05.019902+00:00,5416,4183,137,14,completed,54503,0.00049466,0.00049466,0.0012475999999999998
60a04c580b76408eb5a3ef31a5fc51cd,validation__agentic_coverage__proof__amc12a_2020_p21__seed1,gpt-5.6-luna,2026-09-17T11:24:05.049801+00:00,11924,11630,242,181,completed,88160,0.0005818,0.0005818,0.0026752
e4ffa546c14f4c04aaf395de64fe8721,validation__agentic_coverage__proof__amc12a_2019_p21__seed0,gpt-5.6-luna,2026-09-17T11:24:05.653335+00:00,11014,2607,232,147,completed,70720,0.00201194,0.00201194,0.0024812
aae84aeacbda4aab9664d2a264d3d9be,validation__agentic_coverage__proof__imo_1984_p6__seed0,gpt-5.6-luna,2026-09-17T11:24:05.722801+00:00,9197,8637,560,364,completed,66916,0.00095674,0.00095674,0.0025114
85756043759849118eb2d068cdfa66a4,validation__agentic_coverage__proof__mathd_numbertheory_530__seed0,gpt-5.6-luna,2026-09-17T11:24:06.464719+00:00,12061,11643,157,124,completed,84305,0.00050486,0.00050486,0.0026006
1cf2924e7f4e4434b53ad5c8f78eb97a,validation__agentic_coverage__proof__algebra_others_exirrpowirrrat__seed0,gpt-5.6-luna,2026-09-17T11:24:07.612498+00:00,11619,2607,544,440,completed,79420,0.00250734,0.00250734,0.0029766
18e0ee48e8744215a92ba294c2989763,validation__agentic_coverage__proof__mathd_numbertheory_530__seed1,gpt-5.6-luna,2026-09-17T11:24:08.321818+00:00,12205,10755,1425,677,completed,82068,0.0022151,0.0022151,0.004151
5823ecc77d9e4d94884a19e8bbb41fd5,validation__agentic_coverage__proof__amc12b_2003_p6__seed1,gpt-5.6-luna,2026-09-17T11:24:08.538260+00:00,10545,2607,633,271,completed,70370,0.00239934,0.00239934,0.0028686
f716ce26def242f3aacacb64e03a4600,validation__agentic_coverage__proof__mathd_algebra_282__seed0,gpt-5.6-luna,2026-09-17T11:24:08.852203+00:00,6604,5413,180,46,completed,59327,0.00056246,0.00056246,0.0015368
1438b02cd7b643baaef447f05dde498a,validation__agentic_coverage__proof__amc12a_2020_p21__seed1,gpt-5.6-luna,2026-09-17T11:24:09.040837+00:00,12374,11921,106,33,completed,91704,0.00045622,0.00045622,0.002602
