id,stage,cell,model,created,reserved,charged,status,usage
16711b3036454378a414db04d020893f,validation,mathd_numbertheory_43__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906452.6242292,0.057923,0.00041979999999999996,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 93007, ""input_tokens"": 13019, ""input_tokens_details"": {""cache_write_tokens"": 516, ""cached_tokens"": 12500}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 55, ""output_tokens_details"": {""reasoning_tokens"": 21}, ""response_id"": ""resp_02f716cb1752b92f006aa08bd4cc2487d2875b8a919f64e8c9"", ""status"": ""completed"", ""total_tokens"": 13074}"
7055dfb6ed454c62971bd987d9bdae4a,validation,amc12a_2019_p21__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906453.064595,0.0599368,0.00071802,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 103076, ""input_tokens"": 19275, ""input_tokens_details"": {""cache_write_tokens"": 711, ""cached_tokens"": 18561}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 170, ""output_tokens_details"": {""reasoning_tokens"": 70}, ""response_id"": ""resp_013343278a6a349d006aa08bd5380087d2afe168c5f8dafc05"", ""status"": ""completed"", ""total_tokens"": 19445}"
699e88d6afd74391a53d8b57a140d1bc,validation,aime_1991_p9__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906453.0892382,0.0575056,0.0027278399999999996,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 90920, ""input_tokens"": 15102, ""input_tokens_details"": {""cache_write_tokens"": 10327, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 472, ""output_tokens_details"": {""reasoning_tokens"": 443}, ""response_id"": ""resp_0b2ed313a609156f006aa08bd53bec87d2a9698450aca087cd"", ""status"": ""completed"", ""total_tokens"": 15574}"
c7886bbbfc22408c8f731dd0b796f480,validation,mathd_numbertheory_405__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906453.1307595,0.061007599999999995,0.00552884,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 108430, ""input_tokens"": 21589, ""input_tokens_details"": {""cache_write_tokens"": 16814, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 1725, ""output_tokens_details"": {""reasoning_tokens"": 407}, ""response_id"": ""resp_0a6151a68a32142b006aa08bd547ac87d2860849778988a404"", ""status"": ""completed"", ""total_tokens"": 23314}"
919418b46b2147c7ad4ab26d4af77e5d,validation,aime_1991_p6__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906455.175211,0.05944819999999999,0.00488344,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 100633, ""input_tokens"": 21632, ""input_tokens_details"": {""cache_write_tokens"": 16857, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 1180, ""output_tokens_details"": {""reasoning_tokens"": 1028}, ""response_id"": ""resp_099377125d78304d006aa08bd756b087d28287de17d2ba2ef3"", ""status"": ""completed"", ""total_tokens"": 22812}"
92ace40d8cbb44b2ab4f5226af674a88,validation,mathd_numbertheory_530__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906455.5985916,0.058625,0.00071434,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 96517, ""input_tokens"": 16934, ""input_tokens_details"": {""cache_write_tokens"": 764, ""cached_tokens"": 16167}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 198, ""output_tokens_details"": {""reasoning_tokens"": 105}, ""response_id"": ""resp_09d636408005d5f7006aa08bd7c10887d2b2eada7ac5b3acc4"", ""status"": ""completed"", ""total_tokens"": 17132}"
4e23861926f64f4b9539de0f6db534db,validation,amc12a_2019_p21__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906455.6494334,0.060391799999999995,0.00065004,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 105351, ""input_tokens"": 19491, ""input_tokens_details"": {""cache_write_tokens"": 216, ""cached_tokens"": 19272}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 184, ""output_tokens_details"": {""reasoning_tokens"": 74}, ""response_id"": ""resp_013343278a6a349d006aa08bd7cdf487d29f4fe46a173e4c97"", ""status"": ""completed"", ""total_tokens"": 19675}"
c7a50e8d7b5344ee9d9a184ec461c267,validation,imo_1969_p2__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906456.3471253,0.058420799999999995,0.00293504,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 95496, ""input_tokens"": 17278, ""input_tokens_details"": {""cache_write_tokens"": 12503, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 282, ""output_tokens_details"": {""reasoning_tokens"": 145}, ""response_id"": ""resp_0c1d368428013592006aa08bd8802487d283f3bd7658e9cf3b"", ""status"": ""completed"", ""total_tokens"": 17560}"
5b8a9da98df64d94a3f2f87a8f23d052,validation,induction_prod1p1onk3le3m1onn__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906456.3616357,0.061201399999999996,0.0050262399999999995,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 109399, ""input_tokens"": 23594, ""input_tokens_details"": {""cache_write_tokens"": 18819, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 972, ""output_tokens_details"": {""reasoning_tokens"": 315}, ""response_id"": ""resp_0fd148d524cbf5e2006aa08bd8c97487d2a1049222b6de245c"", ""status"": ""completed"", ""total_tokens"": 24566}"
8b1bc338789346e9aca9704c5334876d,validation,mathd_numbertheory_43__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906456.884807,0.0582988,0.00112052,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 94886, ""input_tokens"": 13147, ""input_tokens_details"": {""cache_write_tokens"": 128, ""cached_tokens"": 13016}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 695, ""output_tokens_details"": {""reasoning_tokens"": 404}, ""response_id"": ""resp_02f716cb1752b92f006aa08bd90cec87d2b269078f7bc1734b"", ""status"": ""completed"", ""total_tokens"": 13842}"
d0a560192e9e459d879dab75a34034be,validation,algebra_others_exirrpowirrrat__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906457.4080236,0.060599799999999995,0.0020754199999999997,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 106391, ""input_tokens"": 20131, ""input_tokens_details"": {""cache_write_tokens"": 777, ""cached_tokens"": 19351}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 1277, ""output_tokens_details"": {""reasoning_tokens"": 897}, ""response_id"": ""resp_0d1a4815b0526103006aa08bd9906487d297abb42c3120d2e6"", ""status"": ""completed"", ""total_tokens"": 21408}"
a51783db67604e638c6a5755371f57a5,validation,mathd_algebra_282__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906457.820954,0.0637694,0.0052248,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 122239, ""input_tokens"": 25464, ""input_tokens_details"": {""cache_write_tokens"": 25461, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 110, ""output_tokens_details"": {""reasoning_tokens"": 78}, ""response_id"": ""resp_019e00134c944a7d006aa08bda018887d2ad6b3c58fac208a1"", ""status"": ""completed"", ""total_tokens"": 25574}"
4e271717032146b48c7e23c51e5c7499,validation,imo_1984_p6__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906458.283499,0.0567908,0.0018771999999999999,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 87346, ""input_tokens"": 12977, ""input_tokens_details"": {""cache_write_tokens"": 164, ""cached_tokens"": 12810}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 1323, ""output_tokens_details"": {""reasoning_tokens"": 1233}, ""response_id"": ""resp_0a4024ee44615023006aa08bda6d9087d28ebc59fc36d6da4b"", ""status"": ""completed"", ""total_tokens"": 14300}"
404f1d5255ec49208dbb972a1467156c,validation,aime_1991_p9__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906459.4065824,0.058500399999999994,0.00152978,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 95894, ""input_tokens"": 15952, ""input_tokens_details"": {""cache_write_tokens"": 850, ""cached_tokens"": 15099}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 881, ""output_tokens_details"": {""reasoning_tokens"": 501}, ""response_id"": ""resp_0b2ed313a609156f006aa08bdbbf1487d28a32844601c5b714"", ""status"": ""completed"", ""total_tokens"": 16833}"
20bc794fa16b440db084caff30adfe1a,validation,mathd_numbertheory_530__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906459.547198,0.0594206,0.00057162,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 100495, ""input_tokens"": 17808, ""input_tokens_details"": {""cache_write_tokens"": 874, ""cached_tokens"": 16931}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 48, ""output_tokens_details"": {""reasoning_tokens"": 21}, ""response_id"": ""resp_09d636408005d5f7006aa08bdbba9887d29cdb3d87c198875a"", ""status"": ""completed"", ""total_tokens"": 17856}"
1012da1413d94dca8086457f2cd5b2df,validation,mathd_numbertheory_303__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906459.6537914,0.0561754,0.00237884,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 84269, ""input_tokens"": 12025, ""input_tokens_details"": {""cache_write_tokens"": 7250, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 694, ""output_tokens_details"": {""reasoning_tokens"": 514}, ""response_id"": ""resp_01778b17163b5c68006aa08bdbd2c887d2942e7e61abace59d"", ""status"": ""completed"", ""total_tokens"": 12719}"
e099fa59ffb04a9da87fc4ded9095837,validation,mathd_algebra_282__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906460.6033132,0.0643522,0.00095042,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 125153, ""input_tokens"": 25837, ""input_tokens_details"": {""cache_write_tokens"": 373, ""cached_tokens"": 25461}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 305, ""output_tokens_details"": {""reasoning_tokens"": 268}, ""response_id"": ""resp_019e00134c944a7d006aa08bdcc80087d2ba5ad1b155b1e899"", ""status"": ""completed"", ""total_tokens"": 26142}"
e7ede5584c9145d5b1ae09291f81492e,validation,imo_1964_p2__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906460.6304228,0.057680999999999996,0.0037662399999999997,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 91797, ""input_tokens"": 17072, ""input_tokens_details"": {""cache_write_tokens"": 12297, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 1009, ""output_tokens_details"": {""reasoning_tokens"": 323}, ""response_id"": ""resp_074b472aed42218a006aa08bdcc5b887d28aacb56009b84533"", ""status"": ""completed"", ""total_tokens"": 18081}"
471ddbd070cd43278a002e3c41d93705,validation,imo_1969_p2__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906460.9602334,0.0595526,0.0018740999999999999,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 101155, ""input_tokens"": 18654, ""input_tokens_details"": {""cache_write_tokens"": 1376, ""cached_tokens"": 17275}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 1044, ""output_tokens_details"": {""reasoning_tokens"": 842}, ""response_id"": ""resp_0c1d368428013592006aa08bdd217c87d292e47c21702fb276"", ""status"": ""completed"", ""total_tokens"": 19698}"
abd4214e5c8843f086f79236197ad503,validation,mathd_numbertheory_530__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906461.9475029,0.0597878,0.00043069999999999995,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 102331, ""input_tokens"": 17902, ""input_tokens_details"": {""cache_write_tokens"": 94, ""cached_tokens"": 17805}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 46, ""output_tokens_details"": {""reasoning_tokens"": 12}, ""response_id"": ""resp_09d636408005d5f7006aa08bdf3e1887d29da9c4c8c88ba784"", ""status"": ""completed"", ""total_tokens"": 17948}"
06d3a6b7c2b64f889cbbd0d9c4f57f1b,validation,amc12a_2019_p21__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906462.0325646,0.060867,0.00062696,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 107727, ""input_tokens"": 19714, ""input_tokens_details"": {""cache_write_tokens"": 223, ""cached_tokens"": 19488}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 160, ""output_tokens_details"": {""reasoning_tokens"": 59}, ""response_id"": ""resp_013343278a6a349d006aa08bde2d6c87d2918408de7ce5f259"", ""status"": ""completed"", ""total_tokens"": 19874}"
49c40eb1021a494a8f5985cc99e2994b,validation,aime_1984_p7__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906463.6677628,0.059546999999999996,0.0007291,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 101127, ""input_tokens"": 11966, ""input_tokens_details"": {""cache_write_tokens"": 2018, ""cached_tokens"": 9945}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 105, ""output_tokens_details"": {""reasoning_tokens"": 27}, ""response_id"": ""resp_04ca431584f23655006aa08bdfcf4487d2aced39ead27b1dca"", ""status"": ""completed"", ""total_tokens"": 12071}"
743988052dd847a1aaaff9f844e9296f,validation,induction_prod1p1onk3le3m1onn__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906464.9140775,0.0623456,0.00540304,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 115120, ""input_tokens"": 25544, ""input_tokens_details"": {""cache_write_tokens"": 20769, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 961, ""output_tokens_details"": {""reasoning_tokens"": 421}, ""response_id"": ""resp_0f93e8806a9e41b3006aa08be1699487d29990a2e5910e6122"", ""status"": ""completed"", ""total_tokens"": 26505}"
6c832f7ec0014592b59f58b9653e8621,validation,mathd_numbertheory_530__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906465.1868882,0.060168799999999995,0.0015227799999999998,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 104236, ""input_tokens"": 18083, ""input_tokens_details"": {""cache_write_tokens"": 181, ""cached_tokens"": 17899}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 940, ""output_tokens_details"": {""reasoning_tokens"": 457}, ""response_id"": ""resp_09d636408005d5f7006aa08be1687487d289ae5783a68a7871"", ""status"": ""completed"", ""total_tokens"": 19023}"
f2d85b0a34764eeb9505faa589e9bbdd,validation,mathd_algebra_282__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906465.670764,0.06522259999999999,0.00067168,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 129505, ""input_tokens"": 26405, ""input_tokens_details"": {""cache_write_tokens"": 568, ""cached_tokens"": 25834}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 34, ""output_tokens_details"": {""reasoning_tokens"": 0}, ""response_id"": ""resp_019e00134c944a7d006aa08be1dfd087d29771888f3c899cde"", ""status"": ""completed"", ""total_tokens"": 26439}"
4cc2cc957519493eb6f88afbbf33d45a,validation,aime_1984_p7__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906465.7186296,0.0599824,0.00052946,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 103304, ""input_tokens"": 12196, ""input_tokens_details"": {""cache_write_tokens"": 230, ""cached_tokens"": 11963}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 203, ""output_tokens_details"": {""reasoning_tokens"": 112}, ""response_id"": ""resp_04ca431584f23655006aa08be1de3087d2a4e8b97c6d59c248"", ""status"": ""completed"", ""total_tokens"": 12399}"
e80291264f054458a2d7de92b6ca7991,validation,amc12a_2019_p21__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906465.733153,0.061314999999999995,0.00062182,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 109967, ""input_tokens"": 19913, ""input_tokens_details"": {""cache_write_tokens"": 199, ""cached_tokens"": 19711}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 156, ""output_tokens_details"": {""reasoning_tokens"": 60}, ""response_id"": ""resp_013343278a6a349d006aa08be1e8d087d28c275b8536249d1e"", ""status"": ""completed"", ""total_tokens"": 20069}"
ed784b5d309a41fc8aec78c70b72cf9b,validation,mathd_numbertheory_405__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906466.8802943,0.0631012,0.006485639999999999,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 118898, ""input_tokens"": 24987, ""input_tokens_details"": {""cache_write_tokens"": 20212, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 1956, ""output_tokens_details"": {""reasoning_tokens"": 570}, ""response_id"": ""resp_0395b86d9f1f7449006aa08be309e887d29fb0b58c638601f0"", ""status"": ""completed"", ""total_tokens"": 26943}"
256ff24b93174622bcb6265f0e13b8f9,validation,amc12a_2020_p21__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906467.2668672,0.057231,0.00293864,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 89547, ""input_tokens"": 15652, ""input_tokens_details"": {""cache_write_tokens"": 10877, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 556, ""output_tokens_details"": {""reasoning_tokens"": 414}, ""response_id"": ""resp_0685061b06739259006aa08be392d487d29bd7b86338a4ce0d"", ""status"": ""completed"", ""total_tokens"": 16208}"
952e76ce038546b28cbbba28f6c1c3a5,validation,aime_1991_p9__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906467.9103334,0.0585054,0.0028820399999999998,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 95919, ""input_tokens"": 16431, ""input_tokens_details"": {""cache_write_tokens"": 11656, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 379, ""output_tokens_details"": {""reasoning_tokens"": 352}, ""response_id"": ""resp_076f40b1a607c4b0006aa08be4139487d2b720f9f95e06381b"", ""status"": ""completed"", ""total_tokens"": 16810}"
38eb3a82c2b64c2facb5a31b2576779f,validation,mathd_algebra_282__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906467.9316797,0.06544359999999999,0.0008172399999999999,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 130610, ""input_tokens"": 26702, ""input_tokens_details"": {""cache_write_tokens"": 297, ""cached_tokens"": 26402}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 191, ""output_tokens_details"": {""reasoning_tokens"": 146}, ""response_id"": ""resp_019e00134c944a7d006aa08be41d7487d2a047e51c59e9103a"", ""status"": ""completed"", ""total_tokens"": 26893}"
6b7454342a4f48c19559f7921cdf3472,validation,aime_1984_p7__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906468.606746,0.060507,0.00044446000000000004,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 105927, ""input_tokens"": 12446, ""input_tokens_details"": {""cache_write_tokens"": 250, ""cached_tokens"": 12193}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 125, ""output_tokens_details"": {""reasoning_tokens"": 35}, ""response_id"": ""resp_04ca431584f23655006aa08be4ee5487d2a7ebf90543179612"", ""status"": ""completed"", ""total_tokens"": 12571}"
8b248c1e2ae044e7bc9cb807953342d8,validation,mathd_numbertheory_303__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906469.6013784,0.05770599999999999,0.00223404,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 91922, ""input_tokens"": 13254, ""input_tokens_details"": {""cache_write_tokens"": 1229, ""cached_tokens"": 12022}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 1456, ""output_tokens_details"": {""reasoning_tokens"": 919}, ""response_id"": ""resp_01778b17163b5c68006aa08be5e0d887d2b25ce51f0767291f"", ""status"": ""completed"", ""total_tokens"": 14710}"
5c964d41552b4bde8b140c46c2afa1e6,validation,amc12a_2019_p21__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906470.6047943,0.061763,0.0006202,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 112207, ""input_tokens"": 20108, ""input_tokens_details"": {""cache_write_tokens"": 195, ""cached_tokens"": 19910}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 152, ""output_tokens_details"": {""reasoning_tokens"": 52}, ""response_id"": ""resp_013343278a6a349d006aa08be6c4fc87d2aa4a5fbadf7e1b0e"", ""status"": ""completed"", ""total_tokens"": 20260}"
da2d355fb4a541e385692a422417899a,validation,amc12_2000_p12__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906470.8205986,0.0514218,0.00089852,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 60501, ""input_tokens"": 6724, ""input_tokens_details"": {""cache_write_tokens"": 555, ""cached_tokens"": 6166}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 553, ""output_tokens_details"": {""reasoning_tokens"": 461}, ""response_id"": ""resp_0fe7054683d1804b006aa08be7020c87d2ac01592751a5cfb7"", ""status"": ""completed"", ""total_tokens"": 7277}"
cfb16607e18f457ba4d610150cb4e450,validation,aime_1984_p7__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906471.2331471,0.060954999999999995,0.00071586,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 108167, ""input_tokens"": 12696, ""input_tokens_details"": {""cache_write_tokens"": 250, ""cached_tokens"": 12443}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 347, ""output_tokens_details"": {""reasoning_tokens"": 216}, ""response_id"": ""resp_04ca431584f23655006aa08be784d487d29eb4e983448931f6"", ""status"": ""completed"", ""total_tokens"": 13043}"
ff42039b573540f2973c8c983e900d16,validation,imo_1964_p2__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906471.514729,0.0592614,0.00215178,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 99699, ""input_tokens"": 19179, ""input_tokens_details"": {""cache_write_tokens"": 2107, ""cached_tokens"": 17069}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 1157, ""output_tokens_details"": {""reasoning_tokens"": 299}, ""response_id"": ""resp_074b472aed42218a006aa08be7ab1c87d2adcd31c1b3100e9f"", ""status"": ""completed"", ""total_tokens"": 20336}"
722343f989bd4a9dba00b7f8ac83e5d8,validation,algebra_others_exirrpowirrrat__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906471.7722828,0.0596762,0.0034584399999999997,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 101773, ""input_tokens"": 18521, ""input_tokens_details"": {""cache_write_tokens"": 13746, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 511, ""output_tokens_details"": {""reasoning_tokens"": 358}, ""response_id"": ""resp_012fea1f26e7d93e006aa08be7fa0087d29bbde6d1169cf4fe"", ""status"": ""completed"", ""total_tokens"": 19032}"
cc3d0b4ec7e946c5b164063db2e66195,validation,mathd_algebra_282__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906472.0127332,0.0661014,0.00065058,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 133899, ""input_tokens"": 27018, ""input_tokens_details"": {""cache_write_tokens"": 316, ""cached_tokens"": 26699}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 44, ""output_tokens_details"": {""reasoning_tokens"": 12}, ""response_id"": ""resp_019e00134c944a7d006aa08be8594c87d28ee76439eecca14a"", ""status"": ""completed"", ""total_tokens"": 27062}"
b6e68693cc8b4bf6a10bb3a6ca63ad23,validation,imo_1969_p2__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906474.1759667,0.0598336,0.00352524,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 102560, ""input_tokens"": 19503, ""input_tokens_details"": {""cache_write_tokens"": 14728, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 403, ""output_tokens_details"": {""reasoning_tokens"": 335}, ""response_id"": ""resp_05dc5154fe37e2da006aa08bea5adc87d286a9c168650d1fad"", ""status"": ""completed"", ""total_tokens"": 19906}"
da800266739942aaa6ede9ee3f28fc78,validation,amc12_2001_p21__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906474.5842166,0.055018399999999995,0.0032762399999999997,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 78484, ""input_tokens"": 12258, ""input_tokens_details"": {""cache_write_tokens"": 7483, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 1403, ""output_tokens_details"": {""reasoning_tokens"": 1318}, ""response_id"": ""resp_0f15c78dd804b8e4006aa08beaba2487d2aad2d8bf85ffc714"", ""status"": ""completed"", ""total_tokens"": 13661}"
94d2697d64984330a013bf451486ad81,validation,mathd_numbertheory_530__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906474.8793066,0.0592056,0.0040972,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 99420, ""input_tokens"": 18590, ""input_tokens_details"": {""cache_write_tokens"": 18587, ""cached_tokens"": 0}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 316, ""output_tokens_details"": {""reasoning_tokens"": 227}, ""response_id"": ""resp_0d8073304de9c192006aa08beb086487d29655f15476ed4a69"", ""status"": ""completed"", ""total_tokens"": 18906}"
7b516b7108e24c75b6d3830678d0d1e7,validation,aime_1991_p9__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906475.710205,0.0593312,0.00140976,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 100048, ""input_tokens"": 17010, ""input_tokens_details"": {""cache_write_tokens"": 579, ""cached_tokens"": 16428}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 804, ""output_tokens_details"": {""reasoning_tokens"": 385}, ""response_id"": ""resp_076f40b1a607c4b0006aa08bebe76c87d2a22c79b83658589b"", ""status"": ""completed"", ""total_tokens"": 17814}"
0e9dc4e292644872ab9d74e7c82d3d58,validation,mathd_numbertheory_37__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906476.8248615,0.0534472,0.00151804,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 70628, ""input_tokens"": 9479, ""input_tokens_details"": {""cache_write_tokens"": 4704, ""cached_tokens"": 4772}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 401, ""output_tokens_details"": {""reasoning_tokens"": 254}, ""response_id"": ""resp_062e93b2946c6422006aa08becf5fc87d284c5558f44ba76ba"", ""status"": ""completed"", ""total_tokens"": 9880}"
734c14481699418a80f7bcf1111930d4,validation,mathd_algebra_282__integrated-r64__gpt-5.6-luna__seed0,gpt-5.6-luna,1788906477.0024383,0.0665972,0.0007258999999999999,settled,"{""http_timeout_seconds"": 600, ""input_bound"": 136378, ""input_tokens"": 27325, ""input_tokens_details"": {""cache_write_tokens"": 307, ""cached_tokens"": 27015}, ""model"": ""gpt-5.6-luna"", ""output_tokens"": 103, ""output_tokens_details"": {""reasoning_tokens"": 50}, ""response_id"": ""resp_019e00134c944a7d006aa08bed34e087d29c8da659b67281ba"", ""status"": ""completed"", ""total_tokens"": 27428}"
