receipt,stage,cell,model,created_utc,charged,repriced,input,cached,output,reasoning,uncached_cost,exception,response_id,provider_model
b6cdca15138e4f12ae73531b87eec0d2,validation,validation__ace_historical__proof__aime_1991_p6__seed1,gpt-5.6-luna,2026-09-18T15:28:42.729421+00:00,0.006487219999999999,0.006487219999999999,11491,9961,4985,2878,0.0082802,,resp_00529a5ca2f0f630006aad58aaf66487d2bf3d039a16af8172,gpt-5.6-luna
47d4c14a5e3944b688205cf159b1acc7,validation,validation__nonace_matched__proof__mathd_numbertheory_530__seed1,gpt-5.6-luna,2026-09-18T15:28:42.963830+00:00,0.00612234,0.00612234,27816,2607,857,99,0.0065915999999999995,,resp_0be06a78cd57afca006aad58ab4f5487d2af1ec4c27197e790,gpt-5.6-luna
d9c6df4db449426eb86da569d19522c2,validation,validation__nonace_ordinary__proof__amc12_2001_p21__seed1,gpt-5.6-luna,2026-09-18T15:28:43.454956+00:00,0.00074018,0.00074018,5557,4309,337,277,0.0015157999999999999,,resp_058cbd8392a78308006aad58ab9a4487d2ae15638c04626d89,gpt-5.6-luna
6ca5d13a9c40475491909458a950cfdf,validation,validation__ace_selected__proof__imo_1969_p2__seed1,gpt-5.6-luna,2026-09-18T15:28:43.475216+00:00,0.00099314,0.00099314,16570,15207,347,307,0.0037303999999999996,,resp_0fd4de94337fc680006aad58ab9d4087d29dc985530832a17b,gpt-5.6-luna
7d5f1fc8384d44d384d5409c6e444d74,validation,validation__nonace_ordinary__proof__imo_1969_p2__seed1,gpt-5.6-luna,2026-09-18T15:28:44.005678+00:00,0.0012740400000000002,0.0012740400000000002,16371,15052,591,516,0.0039834,,resp_07fee6e86a98dd69006aad58ac2ad087d295028ddedf25bea6,gpt-5.6-luna
a5ea046f4416492faf2971a2b762f3b3,validation,validation__ace_selected__proof__mathd_numbertheory_530__seed1,gpt-5.6-luna,2026-09-18T15:28:45.769291+00:00,0.00238516,0.00238516,40184,38598,1080,166,0.0093328,,resp_02b13923d53afb69006aad58adf80487d295a30f8980bc51fe,gpt-5.6-luna
51f4903768dd4921b86d3e4ef6abfdf6,validation,validation__ace_selected__proof__mathd_numbertheory_303__seed1,gpt-5.6-luna,2026-09-18T15:28:46.730239+00:00,0.00176046,0.00176046,21111,20603,1039,516,0.005469,,resp_04b9141e02711cd8006aad58aeea5c87d2b88df227e7057a55,gpt-5.6-luna
94617bc3d7234158afb66909d3d9c6db,validation,validation__nonace_matched__proof__amc12_2001_p21__seed1,gpt-5.6-luna,2026-09-18T15:28:46.803220+00:00,0.0004971800000000001,0.0004971800000000001,4312,4309,342,307,0.0012728,,resp_0b3ece477caf59bd006aad58aef3ec87d288c574d9df0a2b60,gpt-5.6-luna
31e5e7f2509342d39629e14c7b2849c5,validation,validation__ace_historical__proof__imo_1969_p2__seed1,gpt-5.6-luna,2026-09-18T15:28:47.870144+00:00,0.0017742,0.0017742,14478,13170,1041,516,0.0041448,,resp_0c5a54c41a8c0869006aad58b025ac87d2928981440d2ae2e8,gpt-5.6-luna
ea8306b7bdc34279bd2027066e7376ca,validation,validation__ace_selected__proof__imo_1969_p2__seed1,gpt-5.6-luna,2026-09-18T15:28:48.437602+00:00,0.00236142,0.00236142,15663,10491,931,827,0.0042498,,resp_037ec0728f686870006aad58b0a99c87d2a83e24c15ee2d0bf,gpt-5.6-luna
85724f94e3214154bd119a30c8b67039,validation,validation__ace_historical__proof__mathd_numbertheory_43__seed1,gpt-5.6-luna,2026-09-18T15:28:48.699359+00:00,0.00064846,0.00064846,19442,18753,113,0,0.004024,,resp_0d7dac6d9edd3bc6006aad58b0dda087d2ab467aa4e4785535,gpt-5.6-luna
7359d5a61e524c69b7af2c7bbb0df362,validation,validation__nonace_ordinary__proof__imo_1984_p6__seed1,gpt-5.6-luna,2026-09-18T15:28:48.860148+00:00,0.00234808,0.00234808,21659,19834,1322,1023,0.0059182,,resp_06b9783c7900ab19006aad58b1095487d293f410f6da99637c,gpt-5.6-luna
1f7ae00afd724952bb6ec82efce64725,validation,validation__ace_selected__proof__mathd_numbertheory_43__seed1,gpt-5.6-luna,2026-09-18T15:28:48.895331+00:00,0.0011759799999999999,0.0011759799999999999,19397,18519,525,354,0.0045094,,resp_003be7e9af15f1b2006aad58b115e887d28b1a0612705498a5,gpt-5.6-luna
dd82f89c736146f49df84b7fe4bba463,validation,validation__ace_selected__proof__aime_1991_p6__seed1,gpt-5.6-luna,2026-09-18T15:28:51.214750+00:00,0.00157862,0.00157862,15985,10491,225,107,0.0034669999999999996,,resp_0db3f64559b22964006aad58b35e0487d2b0c7c5520293eb20,gpt-5.6-luna
a0898ba66dfc4b0e8e26d34996ce7912,validation,validation__nonace_ordinary__proof__imo_1969_p2__seed1,gpt-5.6-luna,2026-09-18T15:28:51.484476+00:00,0.004744539999999999,0.004744539999999999,16409,2607,1610,1034,0.005213799999999999,,resp_0b7632452de249b6006aad58b3b01c87d284ffb3c1a8ac2d6d,gpt-5.6-luna
159def501981481088dc8cfbbcff09a6,validation,validation__nonace_ordinary__proof__amc12_2001_p21__seed1,gpt-5.6-luna,2026-09-18T15:28:51.783641+00:00,0.00117274,0.00117274,5858,2607,392,305,0.0016419999999999998,,resp_0b093a46065bc2b0006aad58b3f92887d2b22660ae0775da7c,gpt-5.6-luna
2976872f48254207b67de8b3b3638eb7,validation,validation__nonace_matched__proof__mathd_numbertheory_530__seed1,gpt-5.6-luna,2026-09-18T15:28:53.468056+00:00,0.0022153800000000003,0.0022153800000000003,27387,24329,931,171,0.006594599999999999,,resp_0070b537eed7ad2a006aad58b5a8c887d28cb7e741e7945e77,gpt-5.6-luna
3fc17483c5f043d5b09db8dd97eee92d,validation,validation__nonace_ordinary__proof__aime_1991_p6__seed1,gpt-5.6-luna,2026-09-18T15:28:53.606629+00:00,0.00060074,0.00060074,8740,7487,167,124,0.0019483999999999999,,resp_07a325162cc30e8c006aad58b5c1a887d29da22f3c05db9e93,gpt-5.6-luna
caed022a34f140a791457ec7a382ab1e,validation,validation__ace_selected__proof__aime_1991_p6__seed1,gpt-5.6-luna,2026-09-18T15:28:54.839232+00:00,0.00166804,0.00166804,19310,15982,569,446,0.0045448,,resp_0db3f64559b22964006aad58b7227087d296e8e5bd7a055f28,gpt-5.6-luna
6eba9dc5e1a04aca9310cee9eaf45950,validation,validation__nonace_matched__proof__imo_1969_p2__seed1,gpt-5.6-luna,2026-09-18T15:28:55.021868+00:00,0.00263554,0.00263554,10340,2607,864,754,0.0031048,,resp_02d2f2fff4b43617006aad58b72d7087d2934bd59ac959a614,gpt-5.6-luna
c14cec167f1244888ab2a115e8b3c73e,validation,validation__nonace_matched__proof__amc12_2001_p21__seed1,gpt-5.6-luna,2026-09-18T15:28:55.905421+00:00,0.0006029399999999999,0.0006029399999999999,4689,2607,112,80,0.0010722,,resp_0503cc20db7e5da8006aad58b80c0087d29f65e9c99f092afe,gpt-5.6-luna
eace267d18c14a34b6ee06400633871f,validation,validation__nonace_ordinary__proof__aime_1991_p6__seed1,gpt-5.6-luna,2026-09-18T15:28:56.397158+00:00,0.0026939399999999997,0.0026939399999999997,8955,8737,2063,1668,0.0042666,,resp_07a325162cc30e8c006aad58b889e087d286ff43f1cb7b3633,gpt-5.6-luna
0d29f3ba70764976aeba189c1b470a13,validation,validation__nonace_matched__proof__mathd_numbertheory_43__seed1,gpt-5.6-luna,2026-09-18T15:28:56.476766+00:00,0.00251874,0.00251874,10482,2607,743,490,0.002988,,resp_0d4447b954092ada006aad58b8a44087d28fc0bb181ac15284,gpt-5.6-luna
eeac683f2a0f4d258ee744fe04b3f4ba,validation,validation__nonace_ordinary__proof__amc12_2001_p21__seed1,gpt-5.6-luna,2026-09-18T15:28:57.160322+00:00,0.0016818999999999998,0.0016818999999999998,6695,5855,1164,1097,0.0027358,,resp_0b093a46065bc2b0006aad58b94d7087d2bcafb0eb1f7d8421,gpt-5.6-luna
5b71c0fd43ba4847ab8283fe845fa562,validation,validation__ace_selected__proof__imo_1984_p6__seed1,gpt-5.6-luna,2026-09-18T15:28:57.660217+00:00,0.00270142,0.00270142,19235,10491,619,590,0.0045898,,resp_05404e77f61ab349006aad58b9d17487d299f70bb3473285c3,gpt-5.6-luna
bd48725505b84b66a5dcd3dd867e4888,validation,validation__ace_selected__proof__amc12_2001_p21__seed1,gpt-5.6-luna,2026-09-18T15:28:58.239669+00:00,0.00071426,0.00071426,12226,12223,391,308,0.0029143999999999997,,resp_02445e4be2beb4a6006aad58ba64e887d29e7f74f57971fcd7,gpt-5.6-luna
2f7d83c2c28d4ae997d9bc82e0158c33,validation,validation__nonace_matched__proof__amc12_2001_p21__seed1,gpt-5.6-luna,2026-09-18T15:28:58.434005+00:00,0.00023472,0.00023472,4851,4686,90,10,0.0010781999999999999,,resp_0503cc20db7e5da8006aad58ba934c87d2992d437cbad68c16,gpt-5.6-luna
307e1443a8634ed19228efefbcdb1181,validation,validation__ace_historical__proof__mathd_numbertheory_303__seed1,gpt-5.6-luna,2026-09-18T15:28:58.976880+00:00,0.00141994,0.00141994,26195,24237,453,420,0.0057826,,resp_098bed93c747b617006aad58bb3b6c87d2b5f3ca432e64a5d1,gpt-5.6-luna
8770228ae0904147a3a6615aa9f80892,validation,validation__ace_historical__proof__imo_1969_p2__seed1,gpt-5.6-luna,2026-09-18T15:28:59.916105+00:00,0.00352084,0.00352084,15407,4772,1082,1048,0.0043798,,resp_082c0b6a81ac2c76006aad58bc465087d28e481489e69ee9ce,gpt-5.6-luna
3cb552032f334d2faa94f3872901e87e,validation,validation__nonace_matched__proof__mathd_numbertheory_303__seed1,gpt-5.6-luna,2026-09-18T15:29:00.982270+00:00,0.0061077399999999995,0.0061077399999999995,25535,2607,1225,359,0.0065769999999999995,,resp_0f2aba9560a0de77006aad58bd325c87d29b7e12370f6b996d,gpt-5.6-luna
8be5595ca1a84a03a60d799df8590137,validation,validation__nonace_matched__proof__amc12_2001_p21__seed1,gpt-5.6-luna,2026-09-18T15:29:01.341655+00:00,0.00033056,0.00033056,5278,4848,123,88,0.0012031999999999998,,resp_0503cc20db7e5da8006aad58bd790887d285845cbc646c6991,gpt-5.6-luna
19205581325b4d8fa6f3ccf7c8dbda91,validation,validation__ace_selected__proof__imo_1969_p2__seed1,gpt-5.6-luna,2026-09-18T15:29:01.386559+00:00,0.0009894,0.0009894,16749,15660,382,193,0.0038082,,resp_037ec0728f686870006aad58bd91f887d2baacefb8164ae6d1,gpt-5.6-luna
27c651fe3943468abb1aaa3472cffc82,validation,validation__nonace_matched__proof__mathd_numbertheory_530__seed1,gpt-5.6-luna,2026-09-18T15:29:01.542162+00:00,0.00629274,0.00629274,28416,2607,899,157,0.006761999999999999,,resp_09056948abbd29e4006aad58bdbbac87d2831b2025730aff67,gpt-5.6-luna
6f9617563e3e4cd39b8ab2a140d73c40,validation,validation__ace_selected__proof__aime_1991_p6__seed1,gpt-5.6-luna,2026-09-18T15:29:03.350065+00:00,0.0032181399999999995,0.0032181399999999995,23975,19307,1582,1487,0.0066933999999999995,,resp_0db3f64559b22964006aad58bf828087d2b0c03864c30d6b6c,gpt-5.6-luna
c1479934603a429287464cca050e2403,validation,validation__nonace_matched__proof__amc12_2001_p21__seed1,gpt-5.6-luna,2026-09-18T15:29:04.010723+00:00,0.0013695399999999998,0.0013695399999999998,5468,2607,621,561,0.0018387999999999998,,resp_0aa262da4fa75265006aad58c023e087d2bb491d0b1c7e56ee,gpt-5.6-luna
0740ffdfb3004449b3f5460e10bb0618,validation,validation__nonace_ordinary__proof__imo_1984_p6__seed1,gpt-5.6-luna,2026-09-18T15:29:04.164883+00:00,0.005741939999999999,0.005741939999999999,19710,2607,1891,1537,0.0062112,,resp_0fa9931f4fd6e90d006aad58c05ba487d294b150b8c0d953c2,gpt-5.6-luna
891ea3a5125e4c8ea7d43fc05fe04801,validation,validation__nonace_ordinary__proof__mathd_numbertheory_43__seed1,gpt-5.6-luna,2026-09-18T15:29:04.201264+00:00,0.0029263399999999995,0.0029263399999999995,13462,2607,586,516,0.0033955999999999995,,resp_0b678de584e4069a006aad58c05f9087d2a3c1fc68ec7e0672,gpt-5.6-luna
f9778d7d59814061b1eedc92951a1c48,validation,validation__ace_historical__proof__mathd_numbertheory_303__seed1,gpt-5.6-luna,2026-09-18T15:29:05.641683+00:00,0.00309464,0.00309464,27160,26192,1981,416,0.007809199999999999,,resp_098bed93c747b617006aad58c1d20c87d2b4b6980376f2813e,gpt-5.6-luna
ed6e3d7b1fc34450bec21924955b6437,validation,validation__ace_selected__proof__imo_1969_p2__seed1,gpt-5.6-luna,2026-09-18T15:29:06.718212+00:00,0.00069692,0.00069692,17170,16746,231,31,0.0037112,,resp_037ec0728f686870006aad58c2dd3087d2a179a020d635ca93,gpt-5.6-luna
841fef7634df435d953e9d3f199410a9,validation,validation__nonace_matched__proof__imo_1969_p2__seed1,gpt-5.6-luna,2026-09-18T15:29:07.182690+00:00,0.00162694,0.00162694,11870,10337,928,497,0.0034875999999999996,,resp_02d2f2fff4b43617006aad58c3559087d2af3d4d082c628096,gpt-5.6-luna
e28d9850ceb847d89a12c920628a2e2d,validation,validation__nonace_matched__proof__imo_1984_p6__seed1,gpt-5.6-luna,2026-09-18T15:29:07.795535+00:00,0.0008985999999999999,0.0008985999999999999,11738,10810,414,296,0.0028444,,resp_01031280d604cc28006aad58c3f93087d28558e611ba88fa13,gpt-5.6-luna
0850d62a54cd4f26beaa1bb6a782a530,validation,validation__nonace_matched__proof__aime_1991_p6__seed1,gpt-5.6-luna,2026-09-18T15:29:07.992711+00:00,0.00104998,0.00104998,10376,7189,224,69,0.0023439999999999997,,resp_06898206fb53a957006aad58c42d3087d2bc77ab6547cd74ee,gpt-5.6-luna
be6ed825997b4401b12bc157de22fb63,validation,validation__ace_selected__proof__imo_1984_p6__seed1,gpt-5.6-luna,2026-09-18T15:29:08.278358+00:00,0.00125844,0.00125844,20271,19232,555,238,0.0047202,,resp_05404e77f61ab349006aad58c46fe887d28c489dd92c2f15c2,gpt-5.6-luna
9ab7cc4563a84529853ad2854af2d5b7,validation,validation__nonace_matched__proof__mathd_numbertheory_530__seed1,gpt-5.6-luna,2026-09-18T15:29:08.981989+00:00,0.00660674,0.00660674,29932,2607,908,172,0.007075999999999999,,resp_00fb252672732008006aad58c5342087d280fa4b4f0e99ed65,gpt-5.6-luna
46a633522fa64a09beb6b41ece7463b5,validation,validation__ace_selected__proof__imo_1969_p2__seed1,gpt-5.6-luna,2026-09-18T15:29:09.545752+00:00,0.0020900199999999997,0.0020900199999999997,17174,10491,453,299,0.0039784,,resp_0765c61e0f198b72006aad58c5ce2487d2bdf919ef88490201,gpt-5.6-luna
6e367bdf28034b3cac0b5983cd998826,validation,validation__nonace_ordinary__proof__imo_1969_p2__seed1,gpt-5.6-luna,2026-09-18T15:29:10.601707+00:00,0.00475394,0.00475394,18076,2607,1340,379,0.0052232,,resp_0045e97711eaf2c6006aad58c6c61c87d291e0d33f280d25bf,gpt-5.6-luna
7591ad69b0fe4a1697afb8cea64b4074,validation,validation__nonace_matched__proof__aime_1991_p6__seed1,gpt-5.6-luna,2026-09-18T15:29:12.066071+00:00,0.00049086,0.00049086,10632,10373,193,65,0.002358,,resp_06898206fb53a957006aad58c839c887d2ad043a0b34e48f94,gpt-5.6-luna
97f50a926d90498dbaa5a28963673864,validation,validation__nonace_matched__proof__amc12_2001_p21__seed1,gpt-5.6-luna,2026-09-18T15:29:12.614068+00:00,0.0006865,0.0006865,5990,5275,365,276,0.0016359999999999999,,resp_0503cc20db7e5da8006aad58c8c3a887d2b64da48732b54523,gpt-5.6-luna
6a85944ed64b4c02b5dc00a07a867fb6,validation,validation__ace_historical__proof__imo_1969_p2__seed1,gpt-5.6-luna,2026-09-18T15:29:13.909467+00:00,0.00081408,0.00081408,16824,15404,185,70,0.0035868,,resp_082c0b6a81ac2c76006aad58ca136887d28d3cbcae4290d233,gpt-5.6-luna
76d17bc488274a7e8f91d65fbd0ef1b2,validation,validation__ace_selected__proof__imo_1984_p6__seed1,gpt-5.6-luna,2026-09-18T15:29:14.887071+00:00,0.00457682,0.00457682,20926,10491,1900,1867,0.0064652,,resp_027f0207ecee20c7006aad58cb12b087d2901cbb5203188fa3,gpt-5.6-luna
0e02486a6f2a47e399a6291e55790d9a,validation,validation__nonace_matched__proof__aime_1991_p6__seed1,gpt-5.6-luna,2026-09-18T15:29:15.284278+00:00,0.0005825800000000001,0.0005825800000000001,11105,10629,229,38,0.0024958,,resp_06898206fb53a957006aad58cb777c87d292714522686c209f,gpt-5.6-luna
a55977efe2134919b373cafa2a035f74,validation,validation__ace_historical__proof__amc12_2001_p21__seed1,gpt-5.6-luna,2026-09-18T15:29:15.527188+00:00,0.00037907999999999996,0.00037907999999999996,6507,6504,207,123,0.0015497999999999998,,resp_02ea1603ef61d07f006aad58cba96087d2ba26f35cfcbbc068,gpt-5.6-luna
1729b60b6fe0413a9d02b7aa34a44c1b,validation,validation__nonace_ordinary__proof__amc12_2001_p21__seed1,gpt-5.6-luna,2026-09-18T15:29:16.322978+00:00,0.00122594,0.00122594,6802,2607,279,167,0.0016952,,resp_038236a6bc50081c006aad58cc7a0487d299cb9d783b303af2,gpt-5.6-luna
43fd2919377f439caa9cfd687940a92d,validation,validation__ace_selected__proof__amc12_2000_p12__seed1,gpt-5.6-luna,2026-09-18T15:29:16.624445+00:00,0.0012472199999999998,0.0012472199999999998,17712,16131,507,311,0.0041508,,resp_0c5aed6c6fd7b0b8006aad58cccf5887d28ca09670a2430bf3,gpt-5.6-luna
0c2589bfcb5a4853badfcde61c91fd62,validation,validation__ace_selected__proof__imo_1969_p2__seed1,gpt-5.6-luna,2026-09-18T15:29:16.680582+00:00,0.00103262,0.00103262,19327,17171,215,11,0.004123399999999999,,resp_0765c61e0f198b72006aad58ccd52887d2a275064f15012aa9,gpt-5.6-luna
c1a9fdedf7424fc687ed99a7315e9549,validation,validation__nonace_matched__proof__imo_1969_p2__seed1,gpt-5.6-luna,2026-09-18T15:29:16.737744+00:00,0.0027919399999999997,0.0027919399999999997,12418,2607,648,196,0.0032611999999999997,,resp_09abb1161aea9cf8006aad58cce58887d2b3b06188395e5aa3,gpt-5.6-luna
def8b2923bcc46599e1e4214215dc165,validation,validation__ace_historical__proof__imo_1969_p2__seed1,gpt-5.6-luna,2026-09-18T15:29:17.563416+00:00,0.00216382,0.00216382,18896,16821,1177,448,0.005191599999999999,,resp_082c0b6a81ac2c76006aad58cdb7a887d29b2ea678c270bb42,gpt-5.6-luna
35b9cb8f97ea4d2192b5170ef65510f6,validation,validation__nonace_ordinary__proof__aime_1991_p6__seed1,gpt-5.6-luna,2026-09-18T15:29:17.750181+00:00,0.00128824,0.00128824,11060,8952,573,209,0.0028996,,resp_07a325162cc30e8c006aad58cde4c487d28904dac978976da2,gpt-5.6-luna
96069df73ac64c259de06d485f6cc4eb,validation,validation__nonace_matched__proof__amc12_2001_p21__seed1,gpt-5.6-luna,2026-09-18T15:29:17.924668+00:00,0.0009185399999999999,0.0009185399999999999,6519,5987,577,516,0.0019962,,resp_0503cc20db7e5da8006aad58ce108887d2b589dd067631da76,gpt-5.6-luna
945eadbf1d624b71be564ffff582f0bf,validation,validation__ace_historical__proof__amc12_2001_p21__seed1,gpt-5.6-luna,2026-09-18T15:29:18.447191+00:00,0.00065308,0.00065308,7649,6504,245,166,0.0018238,,resp_02ea1603ef61d07f006aad58ce952087d2b69912b14ac660f1,gpt-5.6-luna
1c935ef07a884219a95857bd936476da,validation,validation__nonace_matched__proof__aime_1991_p6__seed1,gpt-5.6-luna,2026-09-18T15:29:18.480891+00:00,0.00058064,0.00058064,11359,11102,256,65,0.002579,,resp_06898206fb53a957006aad58cea2a087d2a45bbf0320e073c4,gpt-5.6-luna
49f0be77d87a4d78a85b36fa91b8ae43,validation,validation__nonace_matched__proof__mathd_numbertheory_303__seed1,gpt-5.6-luna,2026-09-18T15:29:18.494333+00:00,0.0060915399999999995,0.0060915399999999995,25400,2607,1234,265,0.0065607999999999994,,resp_075f1f37260ec2fd006aad58ceaffc87d2b4017a464a88ebf5,gpt-5.6-luna
d58df3410b6949e5846d370a979d5622,validation,validation__ace_selected__proof__mathd_numbertheory_303__seed1,gpt-5.6-luna,2026-09-18T15:29:19.349422+00:00,0.00118776,0.00118776,22422,21108,419,391,0.0049872,,resp_04b9141e02711cd8006aad58cf8cc887d29f7163d434a777d4,gpt-5.6-luna
021c6cd68f8c4d6a8d810d1890c84522,validation,validation__ace_selected__proof__imo_1969_p2__seed1,gpt-5.6-luna,2026-09-18T15:29:19.376293+00:00,0.00285422,0.00285422,19903,10491,635,431,0.0047426,,resp_0e3c1317537178dc006aad58cf863087d2bbfa4dd7f149976f,gpt-5.6-luna
7a744b3f10254abb8d88c33d98dcba27,validation,validation__ace_historical__proof__mathd_numbertheory_284__seed1,gpt-5.6-luna,2026-09-18T15:29:20.835223+00:00,0.00030493999999999996,0.00030493999999999996,5980,5977,154,124,0.0013808,,resp_0fbebb93368e9d75006aad58d0f7cc87d29e09b6d3fb9329ca,gpt-5.6-luna
b74c824651fd492baafbedf04353ca2a,validation,validation__nonace_ordinary__proof__amc12_2001_p21__seed1,gpt-5.6-luna,2026-09-18T15:29:21.685176+00:00,0.00160014,0.00160014,9477,2607,145,33,0.0020694,,resp_0392a7d6fc0b2995006aad58d1d58487d2af344fea527fe994,gpt-5.6-luna
c6085ae1795b41b5a7b69c127720e4da,validation,validation__nonace_matched__proof__aime_1991_p6__seed1,gpt-5.6-luna,2026-09-18T15:29:22.145212+00:00,0.0006379199999999999,0.0006379199999999999,11640,11356,295,108,0.002682,,resp_06898206fb53a957006aad58d252cc87d28052c6f745659b43,gpt-5.6-luna
75311e9c126e48f4bd6b4d3b4133df8c,validation,validation__ace_historical__proof__amc12_2001_p21__seed1,gpt-5.6-luna,2026-09-18T15:29:22.353930+00:00,0.00042411999999999994,0.00042411999999999994,8108,7646,149,117,0.0018004,,resp_02ea1603ef61d07f006aad58d27f4887d28694e21073260d35,gpt-5.6-luna
bde27003da234c4b9d51891b75e3f70f,validation,validation__nonace_ordinary__proof__aime_1991_p6__seed1,gpt-5.6-luna,2026-09-18T15:29:23.231736+00:00,0.0008781399999999999,0.0008781399999999999,12746,11057,266,138,0.0028683999999999997,,resp_07a325162cc30e8c006aad58d3664887d2ac03b06f2f795ba1,gpt-5.6-luna
505751f8edbb4cbb87e9a9957510a662,validation,validation__nonace_ordinary__proof__imo_1969_p2__seed1,gpt-5.6-luna,2026-09-18T15:29:23.457979+00:00,0.00393674,0.00393674,19720,2607,385,218,0.004405999999999999,,resp_0b69d704b89d778d006aad58d3a47487d2a94ff3ef3da119ce,gpt-5.6-luna
cc42397991cc44a0b449749b6cb0e34b,validation,validation__nonace_matched__proof__imo_1969_p2__seed1,gpt-5.6-luna,2026-09-18T15:29:23.612704+00:00,0.00333834,0.00333834,13602,2607,906,452,0.0038076,,resp_00fa120a981bbd7c006aad58d3c5c087d29d7bea737c93187e,gpt-5.6-luna
bb4d75301f9741168d61a32a38a551e1,validation,validation__ace_historical__proof__mathd_numbertheory_303__seed1,gpt-5.6-luna,2026-09-18T15:29:25.067575+00:00,0.00723684,0.00723684,30069,4772,1735,170,0.0080958,,resp_052dd182f6b2e353006aad58d5487087d2a039deaf500eec69,gpt-5.6-luna
f2f13fcdd9d44c8ba14d790258cc4eff,validation,validation__nonace_ordinary__proof__amc12_2001_p21__seed1,gpt-5.6-luna,2026-09-18T15:29:25.978593+00:00,0.0014265399999999998,0.0014265399999999998,7841,2607,273,157,0.0018957999999999998,,resp_070c89dc68ae8d79006aad58d641e087d2888ddc247d966c56,gpt-5.6-luna
efffbcc3bb17489d82c5dc3276ee97f5,validation,validation__nonace_matched__proof__aime_1991_p6__seed1,gpt-5.6-luna,2026-09-18T15:29:26.014474+00:00,0.00060094,0.00060094,12098,11637,230,39,0.0026956000000000003,,resp_06898206fb53a957006aad58d62eb887d28ec08021fb2c0886,gpt-5.6-luna
d3cb769b4e8543349dfc9adf1a980ee4,validation,validation__nonace_ordinary__proof__mathd_numbertheory_284__seed1,gpt-5.6-luna,2026-09-18T15:29:26.078783+00:00,0.00016384,0.00016384,3785,3782,73,45,0.0008445999999999999,,resp_01613527bb8074f6006aad58d6331487d2b6cdce0884a98bed,gpt-5.6-luna
cbcd8828616243b2892881e29d6045d3,validation,validation__nonace_matched__proof__mathd_numbertheory_284__seed1,gpt-5.6-luna,2026-09-18T15:29:26.543998+00:00,0.00035823999999999996,0.00035823999999999996,3785,3782,235,208,0.001039,,resp_012a1c62f5df3d83006aad58d6b0bc87d2ad7c90f3757a0d85,gpt-5.6-luna
734b19d4db48415d9973d7d1528675fc,validation,validation__ace_selected__proof__mathd_numbertheory_303__seed1,gpt-5.6-luna,2026-09-18T15:29:26.785999+00:00,0.00060578,0.00060578,22888,22419,53,19,0.004641199999999999,,resp_04b9141e02711cd8006aad58d7075087d2a7b5ee6c0e2b783d,gpt-5.6-luna
b3547f778daf4ef1bc429d4d8072ae0b,validation,validation__ace_historical__proof__imo_1969_p2__seed1,gpt-5.6-luna,2026-09-18T15:29:27.074439+00:00,0.00430744,0.00430744,19814,4772,1003,262,0.0051664,,resp_0c9a90bd8a20bbe8006aad58d73c9c87d2834f4d99cb3158fa,gpt-5.6-luna
27dd372727b14904a47ff0ae070596cf,validation,validation__ace_selected__proof__imo_1969_p2__seed1,gpt-5.6-luna,2026-09-18T15:29:27.109045+00:00,0.00273722,0.00273722,20674,10491,409,203,0.0046256000000000005,,resp_0cdb71633ecb2b81006aad58d743d487d2a08812dad5626ef7,gpt-5.6-luna
1ab45c1a3b4f4c7abbb9e899704bb069,validation,validation__nonace_matched__proof__amc12_2001_p21__seed1,gpt-5.6-luna,2026-09-18T15:29:27.319351+00:00,0.00138934,0.00138934,8621,2607,112,55,0.0018586,,resp_03d8c00ac011b445006aad58d77c9487d2b1c958539aa45448,gpt-5.6-luna
e10c28eac22241e2ba39a11216fada71,validation,validation__nonace_ordinary__proof__aime_1991_p6__seed1,gpt-5.6-luna,2026-09-18T15:29:27.343781+00:00,0.00054926,0.00054926,13039,12743,196,65,0.002843,,resp_07a325162cc30e8c006aad58d785dc87d2b9ee4a9eca65e229,gpt-5.6-luna
9f86687ace9b4aaa97460097106f6bab,validation,validation__nonace_ordinary__proof__imo_1969_p2__seed1,gpt-5.6-luna,2026-09-18T15:29:28.445602+00:00,0.00537254,0.00537254,20401,2607,1468,745,0.005841799999999999,,resp_0718a862acbe7e41006aad58d89f5c87d28ad15a4e9a64201b,gpt-5.6-luna
5099c9b19293418192ba3714fb847f9d,validation,validation__nonace_matched__proof__aime_1991_p6__seed1,gpt-5.6-luna,2026-09-18T15:29:29.026978+00:00,0.0006731,0.0006731,12361,12095,315,199,0.0028501999999999998,,resp_06898206fb53a957006aad58d9347887d2816496a97e5b77c6,gpt-5.6-luna
766b9ced68574498b03cc8ba737d4054,validation,validation__nonace_ordinary__proof__imo_1984_p6__seed1,gpt-5.6-luna,2026-09-18T15:29:29.207413+00:00,0.0046047399999999995,0.0046047399999999995,20930,2607,740,633,0.0050739999999999995,,resp_01281887a4420138006aad58d960b887d2b3d153baa67308d7,gpt-5.6-luna
77712c2ef1d44b4f9fb569645a0cc76e,validation,validation__ace_selected__proof__mathd_numbertheory_303__seed1,gpt-5.6-luna,2026-09-18T15:29:29.232800+00:00,0.0023365,0.0023365,23183,22885,1516,609,0.006455799999999999,,resp_04b9141e02711cd8006aad58d9686087d284230633743f18dd,gpt-5.6-luna
