archive,arm,playbook,rendering,injection,theorem,seed,model,cap,requests_allowed,source,status,raw_solved,qualified_solved,cost_usd,cost_basis,input_tokens,cached_input_tokens,output_tokens,num_completions
ace_online_x-online-s0_agentic,ace-292b1a47-core-medium,experiments/playbooks/ace_adaptation_x-online-s0/by_hash/292b1a47ca8acd5dab9e83bc5f2ce5b09c3e12acac89a62a55e32f88d8909644.yaml,2,full,mathd_algebra_421,0,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s0_agentic/configs/mathd_algebra_421__ace-292b1a47-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.00113678,2026-09-12 token repricing,15379,13759,448,2
ace_online_x-online-s0_agentic,ace-12348451-core-medium,experiments/playbooks/ace_adaptation_x-online-s0/by_hash/12348451ff029b64b349d79093e338617924851c9c35af5ddf4102807617ef33.yaml,2,full,mathd_numbertheory_530,0,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s0_agentic/configs/mathd_numbertheory_530__ace-12348451-core-medium__gpt-5.6-luna__seed0/result.yaml,done,False,False,0.0454687,2026-09-12 token repricing,659642,605005,18701,32
ace_online_x-online-s0_agentic,ace-19254c1b-core-medium,experiments/playbooks/ace_adaptation_x-online-s0/by_hash/19254c1b0df487b25cee32ea58dac6582c976b4e9771cbdd3cd496e5d6d8c97b.yaml,2,full,amc12_2000_p12,0,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s0_agentic/configs/amc12_2000_p12__ace-19254c1b-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.008984879999999999,2026-09-12 token repricing,97338,90084,4777,9
ace_online_x-online-s0_agentic,ace-5f6ae001-core-medium,experiments/playbooks/ace_adaptation_x-online-s0/by_hash/5f6ae001443ee9b620d42de450122a5126557af5a0ef7a08866597d2a89553a5.yaml,2,full,mathd_algebra_433,0,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s0_agentic/configs/mathd_algebra_433__ace-5f6ae001-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.0019765,2026-09-12 token repricing,45884,43715,557,6
ace_online_x-online-s0_agentic,ace-b315f5de-core-medium,experiments/playbooks/ace_adaptation_x-online-s0/by_hash/b315f5debb8b790a910c6c57c3351127d467362a1513182ddde2eb7642de2e97.yaml,2,full,mathd_numbertheory_64,0,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s0_agentic/configs/mathd_numbertheory_64__ace-b315f5de-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.01141812,2026-09-12 token repricing,203817,194236,4681,18
ace_online_x-online-s0_agentic,ace-9b0ffe1e-core-medium,experiments/playbooks/ace_adaptation_x-online-s0/by_hash/9b0ffe1ed761d4f9a04ef98d89d426dcdee8a738dc3ebcea1569db1904a1cf2c.yaml,2,full,amc12_2001_p21,0,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s0_agentic/configs/amc12_2001_p21__ace-9b0ffe1e-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.00745056,2026-09-12 token repricing,85941,77818,3558,8
ace_online_x-online-s0_agentic,ace-b7b52a4b-core-medium,experiments/playbooks/ace_adaptation_x-online-s0/by_hash/b7b52a4bdf246433b0b096277b348c8992faf8b0e777f3b83ac39f046d100b8b.yaml,2,full,amc12a_2002_p6,0,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s0_agentic/configs/amc12a_2002_p6__ace-b7b52a4b-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.00048357999999999995,2026-09-12 token repricing,7352,6149,100,1
ace_online_x-online-s1_agentic,ace-645b1e22-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/645b1e2216500308f9e7bf25c666f08ba716bb77238db46f83ef4906c122d478.yaml,2,full,imo_1960_p2,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/imo_1960_p2__ace-645b1e22-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.008998599999999999,2026-09-12 token repricing,74234,59310,4023,13
ace_online_x-online-s1_agentic,ace-a2415b68-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/a2415b68b288685ea6fadb197bf783659936238f4266d90daf02376a112394dd.yaml,2,full,aime_1991_p6,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/aime_1991_p6__ace-a2415b68-core-medium__gpt-5.6-luna__seed1/result.yaml,done,False,False,0.09321131999999999,2026-09-12 token repricing,1295427,1168636,37067,32
ace_online_x-online-s1_agentic,ace-c918056d-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/c918056df0d5bf738003e0b09570ef87ca7ab08e7b7db2713af9200b0673c58c.yaml,2,full,amc12a_2008_p4,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/amc12a_2008_p4__ace-c918056d-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.00766908,2026-09-12 token repricing,88923,78104,3286,12
ace_online_x-online-s1_agentic,ace-cfa22eeb-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/cfa22eebf8cd2bc7329b47ee936084892ed88add22aa0268dbfe656dfd3acd23.yaml,2,full,induction_prod1p1onk3le3m1onn,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/induction_prod1p1onk3le3m1onn__ace-cfa22eeb-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.01729426,2026-09-12 token repricing,134000,115323,9377,13
ace_online_x-online-s1_agentic,ace-513aa426-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/513aa4261ca5a93b69cd10f0de883beec306f643d4f97465ee926e1feb989e59.yaml,2,full,algebra_others_exirrpowirrrat,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/algebra_others_exirrpowirrrat__ace-513aa426-core-medium__gpt-5.6-luna__seed1/result.yaml,done,False,False,0.021223939999999997,2026-09-12 token repricing,375511,356617,8594,32
ace_online_x-online-s1_agentic,ace-7101674b-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/7101674b7fde658f3b9dbb9e66571dcf66bca3f0dd11330accddf0107c178af8.yaml,2,full,mathd_algebra_190,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/mathd_algebra_190__ace-7101674b-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.0013578,2026-09-12 token repricing,13863,9160,195,3
ace_online_x-online-s1_agentic,ace-48893e0e-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/48893e0e11ec04d1990e460eb19347fb198d0efaee5461747b69e68641370823.yaml,2,full,mathd_numbertheory_284,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/mathd_numbertheory_284__ace-48893e0e-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.0010018,2026-09-12 token repricing,4613,0,66,1
ace_online_x-online-s1_agentic,ace-4e8e0ef8-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/4e8e0ef894384c42fd1ae9907728318778ec900f609ccb1591c3863aecd04bda.yaml,2,full,imo_1964_p2,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/imo_1964_p2__ace-4e8e0ef8-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.02976378,2026-09-12 token repricing,276714,220679,11786,17
ace_online_x-online-s1_agentic,ace-8f2c78b2-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/8f2c78b2d6600ec8b61ec019704b4abcf6a7c0a81163abbf830bcea984ec1c9b.yaml,2,full,aime_1984_p7,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/aime_1984_p7__ace-8f2c78b2-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.0983421,2026-09-12 token repricing,1398297,1303105,44368,31
ace_online_x-online-s1_agentic,ace-d2faa696-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/d2faa6961091f8fe8dee89642a5ad7d165322bc78838bf0cd4704a2e3593e8b5.yaml,2,full,amc12a_2013_p8,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/amc12a_2013_p8__ace-d2faa696-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.00934646,2026-09-12 token repricing,95635,84643,4546,12
ace_online_x-online-s1_agentic,ace-62a6e2c3-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/62a6e2c3e12133582ffc05208d0897035272dd592ad2c134693444b7b634508c.yaml,2,full,mathd_algebra_214,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/mathd_algebra_214__ace-62a6e2c3-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.0012335999999999998,2026-09-12 token repricing,5190,0,163,1
ace_online_x-online-s1_agentic,ace-0a83b404-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/0a83b404907bc4f77707ced3da550bb31aef2a8dbda29eab8863462331224c0c.yaml,2,full,mathd_numbertheory_303,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/mathd_numbertheory_303__ace-0a83b404-core-medium__gpt-5.6-luna__seed1/result.yaml,done,False,False,0.09610194,2026-09-12 token repricing,1571829,1455997,36513,32
ace_online_x-online-s1_agentic,ace-f77619b0-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/f77619b0bc05bb7c832ef8e4bd439d8512be2766a2bac5f364209046a7eeb1a9.yaml,2,full,imo_1969_p2,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/imo_1969_p2__ace-f77619b0-core-medium__gpt-5.6-luna__seed1/result.yaml,done,False,False,0.0272837,2026-09-12 token repricing,481930,429295,6809,32
ace_online_x-online-s1_agentic,ace-0cc4a015-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/0cc4a015623fdf7016d3a91790dd7b5b361ab1bb8d651e26a6b4e4d2db0c1f34.yaml,2,full,aime_1989_p8,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/aime_1989_p8__ace-0cc4a015-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.0012994,2026-09-12 token repricing,6125,0,62,1
ace_online_x-online-s1_agentic,ace-758e523a-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/758e523adb0f41591cb6a02839acfd1be05ea0b28e3155d94cb3cfc06be16b6b.yaml,2,full,amc12a_2016_p3,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/amc12a_2016_p3__ace-758e523a-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.0132649,2026-09-12 token repricing,109283,81045,4997,11
ace_online_x-online-s1_agentic,ace-3e4a82d8-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/3e4a82d83810b3ebc2353cf9106611dc001f7561693439a6914622e20a4598c1.yaml,2,full,mathd_algebra_234,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/mathd_algebra_234__ace-3e4a82d8-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.00144,2026-09-12 token repricing,5718,0,247,1
ace_online_x-online-s1_agentic,ace-ec952872-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/ec9528721950a4c0adb60bb2c3cd998b125c08e9c6e03936d3d6a0b8d02e76de.yaml,2,full,mathd_numbertheory_33,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/mathd_numbertheory_33__ace-ec952872-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.00352826,2026-09-12 token repricing,25111,18293,1499,4
ace_online_x-online-s1_agentic,ace-d8196f9b-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/d8196f9be79a070660c2a3e6620c9b55ad1af777af328071063f62b01f6450db.yaml,2,full,imo_1981_p6,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/imo_1981_p6__ace-d8196f9b-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.0042860599999999995,2026-09-12 token repricing,30859,21803,1699,4
ace_online_x-online-s1_agentic,ace-27e0b6bb-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/27e0b6bb1cd313cd48eae3f6c73e6b0728b501328f81906014092a8eb4e903ae.yaml,2,full,aime_1991_p9,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/aime_1991_p9__ace-27e0b6bb-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.01066606,2026-09-12 token repricing,84551,71183,5474,9
ace_online_x-online-s1_agentic,ace-c462e436-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/c462e4364be492188819c7da703cd5cff054053dfade9b10b78a1bb53ecbfcc6.yaml,2,full,amc12a_2019_p21,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/amc12a_2019_p21__ace-c462e436-core-medium__gpt-5.6-luna__seed1/result.yaml,done,False,False,0.03793652,2026-09-12 token repricing,635224,568746,11055,32
ace_online_x-online-s1_agentic,ace-bebdb15d-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/bebdb15df4b68cd75d59512bd16df815faebadd26c593994cc932bafeb5d65a2.yaml,2,full,mathd_algebra_251,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/mathd_algebra_251__ace-bebdb15d-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.00369712,2026-09-12 token repricing,28406,20656,1445,4
ace_online_x-online-s1_agentic,ace-cf3b9281-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/cf3b9281a55ab0674ccc0c65f4d3ee3194751ab1e5d603cb76bfd5d72b7f45f7.yaml,2,full,mathd_numbertheory_37,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/mathd_numbertheory_37__ace-cf3b9281-core-medium__gpt-5.6-luna__seed1/result.yaml,done,False,False,0.08007062,2026-09-12 token repricing,1112908,901021,16394,32
ace_online_x-online-s1_agentic,ace-8d79fec4-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/8d79fec42b18088ac04f38ec6d4544a577d512888efaf69dcd00feaacb2bc4f2.yaml,2,full,imo_1984_p6,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/imo_1984_p6__ace-8d79fec4-core-medium__gpt-5.6-luna__seed1/result.yaml,done,False,False,0.03179582,2026-09-12 token repricing,671254,635981,10018,32
ace_online_x-online-s1_agentic,ace-54df6dcc-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/54df6dcc4fb8aadd0010dce7a093fbe287ab40f41a6e04359bc4d2680210ea83.yaml,2,full,amc12a_2020_p21,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/amc12a_2020_p21__ace-54df6dcc-core-medium__gpt-5.6-luna__seed1/result.yaml,done,False,False,0.058199600000000004,2026-09-12 token repricing,814078,757420,26433,32
ace_online_x-online-s1_agentic,ace-d2353690-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/d2353690f46f740025411f517b01c28dacf667f7c2e877138df4109227a37580.yaml,2,full,mathd_algebra_282,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/mathd_algebra_282__ace-d2353690-core-medium__gpt-5.6-luna__seed1/result.yaml,done,False,False,0.023088519999999998,2026-09-12 token repricing,544145,519736,6510,32
ace_online_x-online-s1_agentic,ace-dce6b3b1-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/dce6b3b1b879f0d3a22251359214714fb2214508c6aa6497fa8015609ab551d3.yaml,2,full,mathd_numbertheory_405,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/mathd_numbertheory_405__ace-dce6b3b1-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.03805164,2026-09-12 token repricing,338619,294452,19441,14
ace_online_x-online-s1_agentic,ace-d663da9e-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/d663da9e893d8ff1c94e6be77ec613750fb7a6256dce1c27727c58fdb47a8be3.yaml,2,full,amc12b_2002_p3,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/amc12b_2002_p3__ace-d663da9e-core-medium__gpt-5.6-luna__seed1/result.yaml,done,False,False,0.05734089999999999,2026-09-12 token repricing,675251,610845,26869,32
ace_online_x-online-s1_agentic,ace-2eccf559-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/2eccf5594da7174fcd2330b28ec44650a0139b033b475556879b04f7c1d5e47e.yaml,2,full,mathd_algebra_327,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/mathd_algebra_327__ace-2eccf559-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.0015027999999999999,2026-09-12 token repricing,24608,21180,328,3
ace_online_x-online-s1_agentic,ace-2eccf559-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/2eccf5594da7174fcd2330b28ec44650a0139b033b475556879b04f7c1d5e47e.yaml,2,full,mathd_numbertheory_43,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/mathd_numbertheory_43__ace-2eccf559-core-medium__gpt-5.6-luna__seed1/result.yaml,done,False,False,0.05407988,2026-09-12 token repricing,740446,670214,22191,32
ace_online_x-online-s1_agentic,ace-0e34f5c9-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/0e34f5c9fc6e5e77ddeafd87778e5cd1c2e2e53057885cbb16b9941583a47282.yaml,2,full,amc12b_2003_p6,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/amc12b_2003_p6__ace-0e34f5c9-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.012656259999999999,2026-09-12 token repricing,114410,101383,6686,9
ace_online_x-online-s1_agentic,ace-edc9d7bb-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/edc9d7bbbc5d21fa32be402b601cdd8e489c4b3151a1a4e1d6c3b8638d417ab0.yaml,2,full,mathd_algebra_393,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/mathd_algebra_393__ace-edc9d7bb-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.011244959999999998,2026-09-12 token repricing,106050,94628,5890,9
ace_online_x-online-s1_agentic,ace-4f960fa2-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/4f960fa232a73ab68ea606d2c0a85f4a4563bf5b6945566070850227ad083a66.yaml,2,full,mathd_numbertheory_461,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/mathd_numbertheory_461__ace-4f960fa2-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.00047651999999999997,2026-09-12 token repricing,7311,6116,96,1
ace_online_x-online-s1_agentic,ace-4f960fa2-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/4f960fa232a73ab68ea606d2c0a85f4a4563bf5b6945566070850227ad083a66.yaml,2,full,amc12b_2020_p5,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/amc12b_2020_p5__ace-4f960fa2-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.00053812,2026-09-12 token repricing,7523,6116,112,1
ace_online_x-online-s1_agentic,ace-f2b33e44-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/f2b33e44631f04049337cb3d433b0b1d775fd40b57c09b82ec659eb67423c975.yaml,2,full,mathd_algebra_421,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/mathd_algebra_421__ace-f2b33e44-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.00151006,2026-09-12 token repricing,15464,13693,735,2
ace_online_x-online-s1_agentic,ace-ce456202-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/ce45620206fcf477720a00ed904f2e0b783bcb43dbf2adc11b9169cef787bbf3.yaml,2,full,mathd_numbertheory_530,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/mathd_numbertheory_530__ace-ce456202-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.044648419999999994,2026-09-12 token repricing,644545,590541,18364,32
ace_online_x-online-s1_agentic,ace-9104632a-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/9104632a461a4168b56af50f28cb31848153e8d0feaca9732394f3b0be1cdcd7.yaml,2,full,amc12_2000_p12,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/amc12_2000_p12__ace-9104632a-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.00558456,2026-09-12 token repricing,72666,67888,2726,8
ace_online_x-online-s1_agentic,ace-91893c16-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/91893c16428048b561c3c911d320474dbebefcd2da26ff5a84f70472d0cbb35a.yaml,2,full,mathd_algebra_433,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/mathd_algebra_433__ace-91893c16-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.00118196,2026-09-12 token repricing,22159,20668,392,3
ace_online_x-online-s1_agentic,ace-91893c16-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/91893c16428048b561c3c911d320474dbebefcd2da26ff5a84f70472d0cbb35a.yaml,2,full,mathd_numbertheory_64,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/mathd_numbertheory_64__ace-91893c16-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.011518259999999999,2026-09-12 token repricing,162894,140383,3507,14
ace_online_x-online-s1_agentic,ace-31b4473b-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/31b4473ba6bcea842a33a6cbc672ebab56c1014082751131f8e225eaacde9948.yaml,2,full,amc12_2001_p21,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/amc12_2001_p21__ace-31b4473b-core-medium__gpt-5.6-luna__seed1/result.yaml,done,False,False,0.06970061999999999,2026-09-12 token repricing,1101498,955621,17844,32
ace_online_x-online-s1_agentic,ace-d02e6588-core-medium,experiments/playbooks/ace_adaptation_x-online-s1/by_hash/d02e65884cb400636a37463bfc5df2cda3718c0c14841efb316c68932fd22efb.yaml,2,full,amc12a_2002_p6,1,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-s1_agentic/configs/amc12a_2002_p6__ace-d02e6588-core-medium__gpt-5.6-luna__seed1/result.yaml,done,True,True,0.00051412,2026-09-12 token repricing,7319,6116,126,1
ace_online_x-online-warm-s0_agentic,ace-1ac8a092-core-medium,experiments/playbooks/ace_adaptation_x-online-warm-s0/by_hash/1ac8a092f4a797fd6979c456c6cb92d53d93cf77abbeabcd6e688ec6bef42aec.yaml,2,full,imo_1960_p2,0,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-warm-s0_agentic/configs/imo_1960_p2__ace-1ac8a092-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.03079596,2026-09-12 token repricing,431994,399598,13604,24
ace_online_x-online-warm-s0_agentic,ace-3218116e-core-medium,experiments/playbooks/ace_adaptation_x-online-warm-s0/by_hash/3218116e9e5836fda3c34fcfc845be9c1f53f47fcae4e5eed7ceed82b6b173a9.yaml,2,full,aime_1991_p6,0,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-warm-s0_agentic/configs/aime_1991_p6__ace-3218116e-core-medium__gpt-5.6-luna__seed0/result.yaml,done,False,False,0.056564699999999996,2026-09-12 token repricing,969705,854755,13733,32
ace_online_x-online-warm-s0_agentic,ace-5b19cfc1-core-medium,experiments/playbooks/ace_adaptation_x-online-warm-s0/by_hash/5b19cfc101c0b7f9b73ea11bcd4bfd09d7fcf298f9ea03b113e253ba9fff32c5.yaml,2,full,amc12a_2008_p4,0,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-warm-s0_agentic/configs/amc12a_2008_p4__ace-5b19cfc1-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.01510024,2026-09-12 token repricing,153779,126482,5926,12
ace_online_x-online-warm-s0_agentic,ace-1c971b3f-core-medium,experiments/playbooks/ace_adaptation_x-online-warm-s0/by_hash/1c971b3f0c6695f0a80240bddf6d0efdd166c6723706be7377e575ff56d4c662.yaml,2,full,induction_prod1p1onk3le3m1onn,0,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-warm-s0_agentic/configs/induction_prod1p1onk3le3m1onn__ace-1c971b3f-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.0391928,2026-09-12 token repricing,443167,393710,17856,24
ace_online_x-online-warm-s0_agentic,ace-8f964074-core-medium,experiments/playbooks/ace_adaptation_x-online-warm-s0/by_hash/8f964074e35407f88a3163a2b97526452085bb8f8c8696460023f01a375638ef.yaml,2,full,algebra_others_exirrpowirrrat,0,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-warm-s0_agentic/configs/algebra_others_exirrpowirrrat__ace-8f964074-core-medium__gpt-5.6-luna__seed0/result.yaml,done,False,False,0.046176159999999994,2026-09-12 token repricing,600932,506068,14235,32
ace_online_x-online-warm-s0_agentic,ace-927e9ad0-core-medium,experiments/playbooks/ace_adaptation_x-online-warm-s0/by_hash/927e9ad0a7f8707d92812b7bdc0da080f2ee45853c5fb5398a102ee76099a9e8.yaml,2,full,mathd_algebra_190,0,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-warm-s0_agentic/configs/mathd_algebra_190__ace-927e9ad0-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.00044995999999999995,2026-09-12 token repricing,7342,6198,81,1
ace_online_x-online-warm-s0_agentic,ace-c45e4acd-core-medium,experiments/playbooks/ace_adaptation_x-online-warm-s0/by_hash/c45e4acd6633245e05dcd095b7f7bf0304cb0073159d3a329a3dcf12e7d6a8c5.yaml,2,full,mathd_numbertheory_284,0,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-warm-s0_agentic/configs/mathd_numbertheory_284__ace-c45e4acd-core-medium__gpt-5.6-luna__seed0/result.yaml,done,True,True,0.00045076,2026-09-12 token repricing,7376,6198,76,1
ace_online_x-online-warm-s0_agentic,ace-c45e4acd-core-medium,experiments/playbooks/ace_adaptation_x-online-warm-s0/by_hash/c45e4acd6633245e05dcd095b7f7bf0304cb0073159d3a329a3dcf12e7d6a8c5.yaml,2,full,imo_1964_p2,0,gpt-5.6-luna,0.1,32,experiments/output/ace_online_x-online-warm-s0_agentic/configs/imo_1964_p2__ace-c45e4acd-core-medium__gpt-5.6-luna__seed0/result.yaml,done,False,False,0.08942838,2026-09-12 token repricing,1260093,1134399,34668,32
