cell,request,receipt,output_limit,structured,shadow_32768_denied,proof_checked,truncated
amc12a_2008_p4__validation-B__gpt-5.6-luna__seed0,12,f8a5979eb7e84556aba4f35f92c323b1,32768,True,False,False,False
amc12a_2008_p4__validation-B__gpt-5.6-luna__seed0,13,399399c4f52a4e218caaeb53c9eae638,32768,True,False,False,False
amc12a_2008_p4__validation-B__gpt-5.6-luna__seed0,14,b4277102a77742cfadb88a73359520f5,32768,True,False,True,False
amc12a_2008_p4__validation-B__gpt-5.6-luna__seed0,15,2295507e27cd422fbd1c0cc1024bd1d7,32768,True,False,True,False
amc12a_2008_p4__validation-B__gpt-5.6-luna__seed0,16,801f6bc4c9a0459baa6377082c2613ef,32768,True,False,True,False
amc12a_2008_p4__validation-B__gpt-5.6-luna__seed0,17,05ebb5b4e7224fa1bdf4cb89f7052405,32768,True,False,True,False
amc12a_2013_p8__validation-B__gpt-5.6-luna__seed0,1,1168e7f8ba0a42fe9b3e47a252a96eaf,32768,False,False,False,False
amc12a_2013_p8__validation-B__gpt-5.6-luna__seed0,2,6f0fb2d9b391436788aca20bd579b2ed,32768,False,False,True,False
amc12a_2013_p8__validation-B__gpt-5.6-luna__seed0,3,88ecb0db7bd94d24bc8bb4309a452049,32768,True,False,True,False
amc12a_2013_p8__validation-B__gpt-5.6-luna__seed0,4,78777a9a4abf49a08abf58b4e4f1dc8c,32768,True,False,False,False
amc12a_2013_p8__validation-B__gpt-5.6-luna__seed0,5,a0ce93f1187b461b90a025e84965c4fa,32768,True,False,False,False
amc12a_2013_p8__validation-B__gpt-5.6-luna__seed0,6,fcb4ec8039874420a5c05d06ef8dc3d3,32768,True,False,False,False
amc12a_2013_p8__validation-B__gpt-5.6-luna__seed0,7,36b6e960426f4c7baafd82e12747554f,32768,True,False,False,False
amc12a_2013_p8__validation-B__gpt-5.6-luna__seed0,8,936aafc6174e4d28b6d8bbe1ff59fcbb,32768,True,False,False,False
amc12a_2013_p8__validation-B__gpt-5.6-luna__seed0,9,c2732e81f95a4ba6b417baad823e16b3,32768,True,False,False,False
amc12a_2013_p8__validation-B__gpt-5.6-luna__seed0,10,1474a0fda43542c39bbc9858aebbcf38,32768,True,False,False,False
amc12a_2013_p8__validation-B__gpt-5.6-luna__seed0,11,2cba644f1e984c10ae0d3e6330e04fcd,32768,True,False,False,False
amc12a_2013_p8__validation-B__gpt-5.6-luna__seed0,12,45fca569d37245dd8e8f3bee45cd90a5,32768,True,False,False,False
amc12a_2013_p8__validation-B__gpt-5.6-luna__seed0,13,7745eca128f54c1cbed0df0a249870aa,32768,True,False,False,False
amc12a_2013_p8__validation-B__gpt-5.6-luna__seed0,14,672109da633e4858be609c0d4b9eb38e,32768,True,False,True,False
amc12a_2013_p8__validation-B__gpt-5.6-luna__seed0,15,25763a04a0f3487cb5dc506e418b1d7d,32768,True,False,False,False
amc12a_2013_p8__validation-B__gpt-5.6-luna__seed0,16,ffbf3999c951492fbb5250dc2bf81eb9,32768,True,False,True,False
amc12a_2016_p3__validation-B__gpt-5.6-luna__seed0,1,3f402fcd7ccd4e9dabacb723cd620585,32768,False,False,False,False
amc12a_2016_p3__validation-B__gpt-5.6-luna__seed0,2,f8329cd6c97644b187c3099b5e6887bf,32768,False,False,False,False
amc12a_2016_p3__validation-B__gpt-5.6-luna__seed0,3,64511b0e1c494554b4a4fa4f6b5fac66,32768,False,False,False,False
amc12a_2016_p3__validation-B__gpt-5.6-luna__seed0,4,7eb2ca4be2b141c8af5aa3bd486de3c7,32768,False,False,True,False
amc12a_2016_p3__validation-B__gpt-5.6-luna__seed0,5,ecc32edf008545b387e6d097dff9436c,32768,True,False,True,False
amc12a_2016_p3__validation-B__gpt-5.6-luna__seed0,6,795031b4b9f0452d983419888518e2f4,32768,True,False,True,False
amc12a_2016_p3__validation-B__gpt-5.6-luna__seed0,7,436f33e12c8e4ef383fea10fb14e74b3,32768,True,False,True,False
amc12a_2016_p3__validation-B__gpt-5.6-luna__seed0,8,0b8e59922bde46cd8afd2973e262b6bc,32768,True,False,True,False
amc12a_2016_p3__validation-B__gpt-5.6-luna__seed0,9,92dd4f674e70460aa2fe9c9a53ed5c35,32768,True,False,True,False
amc12a_2019_p21__validation-B__gpt-5.6-luna__seed0,1,784ecc79fe5f45238f479ec70f218f0d,32768,False,False,False,False
amc12a_2019_p21__validation-B__gpt-5.6-luna__seed0,2,dce36bf105894b1cb6a2e9825eb52461,32768,False,False,False,False
amc12a_2019_p21__validation-B__gpt-5.6-luna__seed0,3,2247cc5a617a4b12a1a890f3379ae9a5,32768,False,False,True,False
amc12a_2019_p21__validation-B__gpt-5.6-luna__seed0,4,edb87f10322b4b6db63a8c320d0f26fc,32768,True,False,False,False
amc12a_2019_p21__validation-B__gpt-5.6-luna__seed0,5,b43713fcd38c45b695f02773213ad71e,32768,True,False,False,False
amc12a_2019_p21__validation-B__gpt-5.6-luna__seed0,6,1bc29dd05ad245b7ab0d0d1fd1de70c7,32768,True,False,False,False
amc12a_2019_p21__validation-B__gpt-5.6-luna__seed0,7,006dd44bbbe24fc5849b9a79cb54cebc,32768,True,False,False,False
amc12a_2019_p21__validation-B__gpt-5.6-luna__seed0,8,9dcf15c293ff4986bae50e4a1ec1ba1c,32768,True,False,False,False
amc12a_2019_p21__validation-B__gpt-5.6-luna__seed0,9,98d416e391414562b8f11ff86f49ea02,32768,True,False,False,False
amc12a_2019_p21__validation-B__gpt-5.6-luna__seed0,10,e11170b2bd3d47c087f7691a63cd56c4,32768,True,False,False,False
amc12a_2019_p21__validation-B__gpt-5.6-luna__seed0,11,c9fff6a0693349b5bf233d6878362b22,32768,True,False,False,False
amc12a_2019_p21__validation-B__gpt-5.6-luna__seed0,12,cdb0fe9a72df463fa541354f2bbac02a,32768,True,False,True,False
amc12a_2019_p21__validation-B__gpt-5.6-luna__seed0,13,d51a6c65fb1f4583854213122c4ea912,32768,True,False,True,False
amc12a_2019_p21__validation-B__gpt-5.6-luna__seed0,14,fc8abea4ebca484f9e063989c2570e2b,32768,True,False,True,False
amc12a_2019_p21__validation-B__gpt-5.6-luna__seed0,15,9a9f7e9d784c49c69d108e54c660c25a,32768,True,False,True,False
amc12a_2019_p21__validation-B__gpt-5.6-luna__seed0,16,662a32158fe44976ae03ea83d69d371b,32768,True,False,True,False
amc12a_2019_p21__validation-B__gpt-5.6-luna__seed0,17,244a6c963f0a46f6ad42b867f9e98203,32768,True,False,False,False
amc12a_2019_p21__validation-B__gpt-5.6-luna__seed0,18,e660353465c44d01a41afc35249ee3a5,32768,True,False,True,False
amc12a_2019_p21__validation-B__gpt-5.6-luna__seed0,19,3c31d4c21d80454ab41528e37750b053,32768,True,False,True,False
amc12a_2019_p21__validation-B__gpt-5.6-luna__seed0,20,5ba7d89b3541492893af7a060e4ca766,32768,True,False,True,False
amc12a_2019_p21__validation-B__gpt-5.6-luna__seed0,21,4bebc1a20de1457caae7fe9621fa4b60,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,1,99fd512b0fc943879ad02cf3dded2117,32768,False,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,2,7733b3acdfd54cbbbc14775b39bd10fc,32768,False,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,3,77f85cb251f6485caa5b5c612e176a11,32768,False,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,4,7fbc3c32ac74421fb9499d963d30abba,32768,False,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,5,3f02a478a4cc4ad99caba9f9434b079f,32768,False,False,True,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,6,cb57dd22190842a5830cabf352021cf6,32768,True,False,True,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,7,192b57028879460681d3d4ca4801828f,32768,True,False,True,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,8,a1bb31e1472f4fd2ae5753c042fbc5f3,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,9,5221c9eb5f144c26bc8179c8a3dd5f11,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,10,3fcd9745731e4c2887188d553ab815ca,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,11,164009ccf46a400f8a03c06988765594,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,12,4d7010b57b38405f9c19b9644ec143d2,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,13,e779bdb681d647c4b1dbd3828fa5a72a,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,14,30d6a00d96dc4f1fb760e7ee8ddb2555,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,15,0cddc6de391d4280af32e19ede2ba0e4,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,16,999a24b5102c460f8ee74afacd0c7451,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,17,8aafc515221845a5bb87804036ef27d3,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,18,bae35e23e3ce443388a44b33a9344bcb,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,19,274863de355a4e13b4ac56f6aa6df492,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,20,1c7846d2b4a6451ba4127eb7519e4e5d,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,21,931c53472a58496f94e11ef0cd26c663,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,22,d82a0c5022d74c688b898cd1163bc3ba,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,23,5f846c931d6d4cce988a1d933b8386b9,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,24,0f35fd5c048e477e8a38f791bff1af92,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,25,feedd0b5dd6b4748b6a48d8755671655,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,26,e3c60ae4d1d2454a8e02d36a52e7c08f,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,27,bd3b59473bfe465689d172cd781bc6be,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,28,d8b0ba6d26274d158015dd7c116daa68,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,29,7e9e134ae9ad4f618bf1863893635cab,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,30,f6d140ae8a584c0f9c1663c026b475fb,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,31,2d30050c7c2c42ce8a39c2d81f9cb308,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,32,3ea2c0db607047878ab4aeab39629a5f,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,33,b09a67b5c5b3443484ced88104b6668b,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,34,0600d3ee58dc45ff8753d3200595841a,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,35,c9f19b38cda143b3b54b37facaf81e82,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,36,94854e7fea1248e8866f3045c098d83c,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,37,ee35f7a16d91493c9b3f2d2a98ad265c,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,38,c5bb846fc0c8460c929a861811873bb1,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,39,75e1402927b147a7a05ff37ac70c61eb,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,40,3f9398f34c194a469573ffc0943ec43f,32768,True,False,False,False
amc12a_2020_p21__validation-B__gpt-5.6-luna__seed0,41,bb907ec959bc4ae68e80af1d25154395,32768,True,False,False,False
amc12b_2002_p3__validation-B__gpt-5.6-luna__seed0,1,82de3f3d22ba45e39fe1baaaada96498,32768,False,False,False,False
amc12b_2002_p3__validation-B__gpt-5.6-luna__seed0,2,a31ca9439f8b44dd96b409b11094167f,32768,False,False,False,False
amc12b_2002_p3__validation-B__gpt-5.6-luna__seed0,3,bebc90522beb4a2a9c9d67d0352551d4,32768,False,False,False,False
amc12b_2002_p3__validation-B__gpt-5.6-luna__seed0,4,0bcb9d2f05d04b7b957bf65c3772b25c,32768,False,False,False,False
amc12b_2002_p3__validation-B__gpt-5.6-luna__seed0,5,e14d704b3f3c443ea547e8cf6cec35cc,32768,False,False,False,False
amc12b_2002_p3__validation-B__gpt-5.6-luna__seed0,6,2921311efa7d4c508040b261b2caf06c,32768,False,False,True,False
amc12b_2002_p3__validation-B__gpt-5.6-luna__seed0,7,2448eb79f21c463f8e2b75e8516d9bb8,32768,True,False,True,False
amc12b_2002_p3__validation-B__gpt-5.6-luna__seed0,8,b4b18abe437d4d5793668d7887024b7a,32768,True,False,True,False
amc12b_2002_p3__validation-B__gpt-5.6-luna__seed0,9,a5922dd237f649bda73589753c24696b,32768,True,False,True,False
amc12b_2003_p6__validation-B__gpt-5.6-luna__seed0,1,9f8ce9c3799e4134a378344f2f84da3e,32768,False,False,False,False
amc12b_2003_p6__validation-B__gpt-5.6-luna__seed0,2,794ae5fd46894a4089b7ba30832b1e74,32768,False,False,False,False
amc12b_2003_p6__validation-B__gpt-5.6-luna__seed0,3,79fd861014984fc3bd36f275ec72a6b1,32768,False,False,True,False
amc12b_2003_p6__validation-B__gpt-5.6-luna__seed0,4,948d44174eb54a789b4d0980ddff5566,32768,True,False,False,False
amc12b_2003_p6__validation-B__gpt-5.6-luna__seed0,5,b9c8a09ffafd4b5b8b925a43795ab9e3,32768,True,False,False,False
amc12b_2003_p6__validation-B__gpt-5.6-luna__seed0,6,20f1ab6c433d4680b0699bf8ad3f10ae,32768,True,False,True,False
amc12b_2003_p6__validation-B__gpt-5.6-luna__seed0,7,8b161828b47c44e3b76fc54314976501,32768,True,False,True,False
amc12b_2003_p6__validation-B__gpt-5.6-luna__seed0,8,acaf7b85e2074f249efc595723e65ae1,32768,True,False,False,False
amc12b_2003_p6__validation-B__gpt-5.6-luna__seed0,9,b68269e0b23541608929c71c1b9ef683,32768,True,False,True,False
amc12b_2003_p6__validation-B__gpt-5.6-luna__seed0,10,a06dd8dd73274bdda9e96f1e82ce925b,32768,True,False,True,False
amc12b_2003_p6__validation-B__gpt-5.6-luna__seed0,11,53b5d5b046e24a43865fd4902b61b134,32768,True,False,False,False
amc12b_2003_p6__validation-B__gpt-5.6-luna__seed0,12,39b79b610abf4e1e9e4f0675a47132ab,32768,True,False,True,False
amc12b_2003_p6__validation-B__gpt-5.6-luna__seed0,13,ff9d9b18d24342d0ae924765b0285f7b,32768,True,False,True,False
amc12b_2003_p6__validation-B__gpt-5.6-luna__seed0,14,105825ac676849fcb07d7586b1fdc386,32768,True,False,True,False
amc12b_2020_p5__validation-B__gpt-5.6-luna__seed0,1,0d72647726444525bec15971925cc554,32768,False,False,True,False
imo_1960_p2__validation-B__gpt-5.6-luna__seed0,1,86c23fb013614d22860a4329bd1a6b7f,32768,False,False,False,False
imo_1960_p2__validation-B__gpt-5.6-luna__seed0,2,fceafd5705d34e8480b82b63e400006a,32768,False,False,False,False
imo_1960_p2__validation-B__gpt-5.6-luna__seed0,3,d0f34022b0924149861552a088dccc9c,32768,False,False,True,False
imo_1960_p2__validation-B__gpt-5.6-luna__seed0,4,04436bb7a6574c6fb5715ed43f77ad6c,32768,True,False,False,False
imo_1960_p2__validation-B__gpt-5.6-luna__seed0,5,cb27e2752ef849b7ab9f9b9ed0474ee6,32768,True,False,False,False
imo_1960_p2__validation-B__gpt-5.6-luna__seed0,6,2667d147e7ba4dfeb114ee4ddeaf9ede,32768,True,False,False,False
imo_1960_p2__validation-B__gpt-5.6-luna__seed0,7,73545ccf7777418aa7de7b3abc0623bc,32768,True,False,True,False
imo_1960_p2__validation-B__gpt-5.6-luna__seed0,8,dac3a85b92bd465581b41e1644c50ad9,32768,True,False,False,False
imo_1960_p2__validation-B__gpt-5.6-luna__seed0,9,85c3b8421fa647e287fd56e698dde740,32768,True,False,False,False
imo_1960_p2__validation-B__gpt-5.6-luna__seed0,10,08af859eaac341d0918efeb5d28b2845,32768,True,False,True,False
imo_1960_p2__validation-B__gpt-5.6-luna__seed0,11,40af24045ca44be0b5610464a6eef1d5,32768,True,False,True,False
imo_1960_p2__validation-B__gpt-5.6-luna__seed0,12,c7eae2198a78413c82b8d159d43f0a4f,32768,True,False,False,False
imo_1960_p2__validation-B__gpt-5.6-luna__seed0,13,0cdbb65b79be49ccb0385ed757cd30a4,32768,True,False,True,False
imo_1960_p2__validation-B__gpt-5.6-luna__seed0,14,f31a4e10dac94f8fb8393e086b257aa5,32768,True,False,True,False
imo_1964_p2__validation-B__gpt-5.6-luna__seed0,1,ef0e77830c4f4ceba333aed2c2f46aad,32768,False,False,True,False
imo_1964_p2__validation-B__gpt-5.6-luna__seed0,2,4325738f2e944cef98dbec49b47b182c,32768,True,False,True,False
imo_1964_p2__validation-B__gpt-5.6-luna__seed0,3,cf8ca15a382942faa77f7913b16c09f3,32768,True,False,False,False
imo_1964_p2__validation-B__gpt-5.6-luna__seed0,4,eacc4359faa14a01baa847a85d607f85,32768,True,False,True,False
imo_1964_p2__validation-B__gpt-5.6-luna__seed0,5,77f5d421f0c747319daa2e63c4dfe82d,32768,True,False,True,False
imo_1964_p2__validation-B__gpt-5.6-luna__seed0,6,abb3e15224f34e88ad5e1dff43023bfd,32768,True,False,True,False
imo_1964_p2__validation-B__gpt-5.6-luna__seed0,7,7ff3bc8a287445f487db021e370f208f,32768,True,False,True,False
imo_1964_p2__validation-B__gpt-5.6-luna__seed0,8,9ef0a8c250354ff6ac5aa3bc2c124a53,32768,True,False,True,False
imo_1964_p2__validation-B__gpt-5.6-luna__seed0,9,170c7563e1ca4099b6e6d12bc7428d6e,32768,True,False,True,False
imo_1964_p2__validation-B__gpt-5.6-luna__seed0,10,580718d40b464d88aafa5b5fe4196f4a,32768,True,False,True,False
imo_1964_p2__validation-B__gpt-5.6-luna__seed0,11,0a48cc32f2f8439492bea6c9311ce23d,32768,True,False,True,False
imo_1964_p2__validation-B__gpt-5.6-luna__seed0,12,ce2be05d8c01418fbe4bcf5defe58af0,32768,True,False,True,False
imo_1969_p2__validation-B__gpt-5.6-luna__seed0,1,663b473c066842848ae72b0bc077074f,32768,False,False,False,False
imo_1969_p2__validation-B__gpt-5.6-luna__seed0,2,ed5ea4c57c5a4ec8bf546715cf81cfc6,32768,False,False,False,False
imo_1969_p2__validation-B__gpt-5.6-luna__seed0,3,2de9264dc1b64dd2a7fe18ce342472b2,32768,False,False,False,False
imo_1969_p2__validation-B__gpt-5.6-luna__seed0,4,4753429a44ff4e7b972fd241a9d21c47,32768,False,False,False,False
imo_1969_p2__validation-B__gpt-5.6-luna__seed0,5,f40755c3911a48c8bc197cc22a375ce9,32768,False,False,False,False
imo_1969_p2__validation-B__gpt-5.6-luna__seed0,6,ecea94ec5488491ba0bcf40ed9b24072,32768,False,False,False,False
imo_1969_p2__validation-B__gpt-5.6-luna__seed0,7,7cf99711e87f49d4ba123dee9f77a0b0,32768,False,False,False,False
imo_1969_p2__validation-B__gpt-5.6-luna__seed0,8,c078ee650cd74817a094cf0772e83094,32768,False,False,True,False
imo_1969_p2__validation-B__gpt-5.6-luna__seed0,9,5ec734d4778845e596f12bd4c626e4cd,32768,True,False,True,False
imo_1969_p2__validation-B__gpt-5.6-luna__seed0,10,69b6d2b1a1fe492696a79be131db2ba4,32768,True,False,True,False
imo_1969_p2__validation-B__gpt-5.6-luna__seed0,11,150f80da222741488ea6ea9fc37e70db,32768,True,False,True,False
imo_1969_p2__validation-B__gpt-5.6-luna__seed0,12,419c28eb8e8f423dbe3a67ae9a5363e6,32768,True,False,True,False
imo_1969_p2__validation-B__gpt-5.6-luna__seed0,13,53a0db91f3be4f7ba231a9e62ca72d1d,32768,True,False,True,False
imo_1969_p2__validation-B__gpt-5.6-luna__seed0,14,ceb4c15670a24918b7db3b68b3ddd568,32768,True,False,True,False
imo_1969_p2__validation-B__gpt-5.6-luna__seed0,15,0d0e616bf1724085809c41b2b0d40fcb,32768,True,False,False,False
imo_1969_p2__validation-B__gpt-5.6-luna__seed0,16,487e0ebd245846be94d8067ac2404034,32768,True,False,True,False
imo_1969_p2__validation-B__gpt-5.6-luna__seed0,17,5ebb42afee9e4c8baeda2cad2e2c4028,32768,True,False,True,False
imo_1969_p2__validation-B__gpt-5.6-luna__seed0,18,3d973953037c4a31877cdf0bd701f159,32768,True,False,True,False
imo_1981_p6__validation-B__gpt-5.6-luna__seed0,1,39f12858c2cb49b1bed42fc8985b2ad6,32768,False,False,False,False
imo_1981_p6__validation-B__gpt-5.6-luna__seed0,2,bc0fc598b8d54196855bcff5573243f5,32768,False,False,False,False
imo_1981_p6__validation-B__gpt-5.6-luna__seed0,3,5463018d67bb47caa691fdc470d1b492,32768,False,False,True,False
imo_1981_p6__validation-B__gpt-5.6-luna__seed0,4,2ddcd00c71304274a14f8d89e3e2e5ab,32768,True,False,False,False
imo_1981_p6__validation-B__gpt-5.6-luna__seed0,5,aa8c5e35aa144e45b8227732a3bec206,32768,True,False,True,False
imo_1981_p6__validation-B__gpt-5.6-luna__seed0,6,15154992d8c04a52a0cc17479dbeb793,32768,True,False,True,False
imo_1981_p6__validation-B__gpt-5.6-luna__seed0,7,8b55b4d181e0470a985413ab4891a43f,32768,True,False,True,False
imo_1984_p6__validation-B__gpt-5.6-luna__seed0,1,7c3a5c0629d5406aada3e172106d2ac8,32768,False,False,False,False
imo_1984_p6__validation-B__gpt-5.6-luna__seed0,2,f309c5303f374095bcc845a754f5a0f3,32768,False,False,True,False
imo_1984_p6__validation-B__gpt-5.6-luna__seed0,3,9786a0e875e740b0a37b625325a733c7,32768,True,False,False,False
imo_1984_p6__validation-B__gpt-5.6-luna__seed0,4,5b138f12a54a4a43a4315a3f7d1dc52a,32768,True,False,False,False
imo_1984_p6__validation-B__gpt-5.6-luna__seed0,5,81f8845ff00344b4a5b443ec6ae30ed0,32768,True,False,True,False
imo_1984_p6__validation-B__gpt-5.6-luna__seed0,6,e375ccb927394da2a1bcbd9c91379c60,32768,True,False,True,False
imo_1984_p6__validation-B__gpt-5.6-luna__seed0,7,bfb576e098f94eabb8f665db4c1e73de,32768,True,False,False,False
imo_1984_p6__validation-B__gpt-5.6-luna__seed0,8,d1b0be4d37214c58a37353695d19b9a5,32768,True,False,False,False
imo_1984_p6__validation-B__gpt-5.6-luna__seed0,9,57da0723e8744eaabdbf557daee13db0,32768,True,False,True,False
imo_1984_p6__validation-B__gpt-5.6-luna__seed0,10,33ef6be79d4b47bfbada4fa6875bcd0a,32768,True,False,True,False
imo_1984_p6__validation-B__gpt-5.6-luna__seed0,11,e66174a918974c49a97a87c773d2014f,32768,True,False,False,False
imo_1984_p6__validation-B__gpt-5.6-luna__seed0,12,a1512f0e1ada489397e808ef45fc8166,32768,True,False,True,False
imo_1984_p6__validation-B__gpt-5.6-luna__seed0,13,73b4a7784eea492eb51e8e9cb3d491a7,32768,True,False,False,False
induction_prod1p1onk3le3m1onn__validation-B__gpt-5.6-luna__seed0,1,7ae57fbe5e2948d8a6b41e280f936f93,32768,False,False,False,False
induction_prod1p1onk3le3m1onn__validation-B__gpt-5.6-luna__seed0,2,4be6119e792f4a5fa83edfad79543eb2,32768,False,False,False,False
induction_prod1p1onk3le3m1onn__validation-B__gpt-5.6-luna__seed0,3,bd550ffb94384a81bedc372b9ccfcc4b,32768,False,False,True,False
induction_prod1p1onk3le3m1onn__validation-B__gpt-5.6-luna__seed0,4,ffb978154ac34871a23e1a6332659359,32768,True,False,True,False
induction_prod1p1onk3le3m1onn__validation-B__gpt-5.6-luna__seed0,5,482259c3841347e18c7e895b9da03018,32768,True,False,False,False
induction_prod1p1onk3le3m1onn__validation-B__gpt-5.6-luna__seed0,6,6ad4b1a71a4f420b862a5058cc174a7d,32768,True,False,False,False
induction_prod1p1onk3le3m1onn__validation-B__gpt-5.6-luna__seed0,7,e82490eddbb24267ada610fcae9047b0,32768,True,False,True,False
induction_prod1p1onk3le3m1onn__validation-B__gpt-5.6-luna__seed0,8,8b9d2a9fc8794e9baddbd36eb1dd8937,32768,True,False,True,False
induction_prod1p1onk3le3m1onn__validation-B__gpt-5.6-luna__seed0,9,eca8dd95edc0460aa2fead5cd911ad86,32768,True,False,False,False
induction_prod1p1onk3le3m1onn__validation-B__gpt-5.6-luna__seed0,10,bad41e3e4e5c404eacad9203cc041376,32768,True,False,True,False
induction_prod1p1onk3le3m1onn__validation-B__gpt-5.6-luna__seed0,11,33991c0c74874caebe0e5d60efcb2391,32768,True,False,True,False
induction_prod1p1onk3le3m1onn__validation-B__gpt-5.6-luna__seed0,12,a781ae7303d8486f902beb54ac712121,32768,True,False,True,False
induction_prod1p1onk3le3m1onn__validation-B__gpt-5.6-luna__seed0,13,95f80f9c1a2d448cb19311c77f8fdfab,32768,True,False,True,False
induction_prod1p1onk3le3m1onn__validation-B__gpt-5.6-luna__seed0,14,0f9c7073390241228a1a35256ac2a1b7,32768,True,False,True,False
induction_prod1p1onk3le3m1onn__validation-B__gpt-5.6-luna__seed0,15,edfa7978b0c34f66a8683d45e5be2a02,32768,True,False,True,False
induction_prod1p1onk3le3m1onn__validation-B__gpt-5.6-luna__seed0,16,59f54cd3dbdd48cab8aafc2caf579978,32768,True,False,True,False
induction_prod1p1onk3le3m1onn__validation-B__gpt-5.6-luna__seed0,17,5c36e02ca6624c94a2ad50df021b8b64,32768,True,False,False,False
induction_prod1p1onk3le3m1onn__validation-B__gpt-5.6-luna__seed0,18,fff1d0ff92d14f81b4ecebf42ff2d895,32768,True,False,False,False
induction_prod1p1onk3le3m1onn__validation-B__gpt-5.6-luna__seed0,19,04e458873d97427c90f7c333c22ba9f9,32768,True,False,True,False
induction_prod1p1onk3le3m1onn__validation-B__gpt-5.6-luna__seed0,20,f55edecfcce442d7b549fc73da30a2ac,32768,True,False,False,False
mathd_algebra_190__validation-B__gpt-5.6-luna__seed0,1,fe9059d923224242b20ae0a6e5ecbe00,32768,False,False,True,False
mathd_algebra_214__validation-B__gpt-5.6-luna__seed0,1,191c27d639304266a37792705d23eb76,32768,False,False,True,False
mathd_algebra_234__validation-B__gpt-5.6-luna__seed0,1,f25aeb0a3127456a91d8aa212dd119ef,32768,False,False,True,False
mathd_algebra_251__validation-B__gpt-5.6-luna__seed0,1,ad14765b18d94f90b365df4fd440dfed,32768,False,False,True,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,1,3f67a93c3f33421f9b6110239e543825,32768,False,False,False,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,2,ddac248c4ed143d594b9aab8502b96b5,32768,False,False,False,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,3,fd54f70169b7424991674625c49899d3,32768,False,False,False,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,4,df1b3ff7dec8421ca9e963f6e0804137,32768,False,False,False,False
mathd_algebra_282__validation-B__gpt-5.6-luna__seed0,5,89c6825e419840d88b804238c9b7fd10,32768,False,False,False,False
